numreq|numord|item|descrip|unidad|cantidad|costo|costo_cif|costo_dola|costo_tot|cantdesp|penddesp|estatus|emision|provee
5240729|00000003|24432-37000-SE|GUIA CADENA 1 SUPERIOR KIA SPORTAGE 2.7 37100||250.0000|3.5000|4.2000|0.0000|875.0000|250.0000|0.0000|OK|20240913|00000063
5240729|00000003|24431-37100-SE|GUIA CADENA 2 INFERIOR KIA SPORTAGE 2.7||250.0000|2.9000|3.4800|0.0000|725.0000|250.0000|0.0000|OK|20240913|00000063
5240729|00000003|41430-22652-SE|HORQUILLA CLUTCH ACCENT SEONG||200.0000|2.4000|2.8800|0.0000|480.0000|200.0000|0.0000|OK|20240913|00000063
5240729|00000003|0K241-20660-SEO|VALVULA IAC KIA RIO 1.5 SEONG||50.0000|4.6000|5.5200|0.0000|230.0000|50.0000|0.0000|OK|20240913|00000063
5240729|00000003|28164-38210-SEO|SENSOR MAF HYUNDAI H1 07 SEONG||50.0000|10.0000|12.0000|0.0000|500.0000|50.0000|0.0000|OK|20240913|00000063
5240729|00000003|0K72A-34200A-SE|MESETA KIA PREGIO||50.0000|17.8000|21.3600|0.0000|890.0000|50.0000|0.0000|OK|20240913|00000063
5240729|00000003|25411-2E101-SEO|MANGUERA RAD. SUP TUCSON T/A SEONG||100.0000|2.9000|3.4800|0.0000|290.0000|100.0000|0.0000|OK|20240913|00000063
5240729|00000003|0K72C-13100B-SE|MULTIPLE ADMISION KIA PREGIO 3.0 SEONG||40.0000|12.1800|14.6200|0.0000|487.2000|40.0000|0.0000|OK|20240913|00000063
5240729|00000003|54503-22A00|MUNON ACCENT/GETZ/ELAN KP||400.0000|3.2000|3.8400|0.0000|1280.0000|400.0000|0.0000|OK|20240913|00000063
5240729|00000003|54530-07000-KP|MUNON KIA PICANTO KP||200.0000|3.0000|3.6000|0.0000|600.0000|200.0000|0.0000|OK|20240913|00000063
5240729|00000003|0K72A-34510-KP|MUNON KIA PREGIO 3.0 KP||40.0000|3.7000|4.4400|0.0000|148.0000|40.0000|0.0000|OK|20240913|00000063
5240729|00000003|54430-3F600-SE|MUNON SUP. SONATA 3.3 KP||50.0000|2.9500|3.5400|0.0000|147.5000|50.0000|0.0000|OK|20240913|00000063
5240729|00000003|51760-2E000-DHM|MUNON TUCSON/SPORTAGE SEONG||120.0000|2.2300|2.6800|0.0000|267.6000|120.0000|0.0000|OK|20240913|00000063
5240729|00000003|0K01134160A-SE|LAPIZ KIA PREGIO 3.0 SEONG||100.0000|3.3000|3.9600|0.0000|330.0000|100.0000|0.0000|OK|20240913|00000063
5240729|00000003|46512-39800-SE|PINON VELOCIMETRO HYUNDAI TUCSON||100.0000|1.9500|2.3400|0.0000|195.0000|100.0000|0.0000|OK|20240913|00000063
5240729|00000003|86510-FD040-SEO|PARACHOQUE DELANTERO KIA RIO STYLUS SEONG||10.0000|22.0000|26.4000|0.0000|220.0000|10.0000|0.0000|OK|20240913|00000063
5240729|00000003|57724-2D000-KP|ROTULA HYUNDAI ELANTRA KP||50.0000|3.0000|3.6000|0.0000|150.0000|50.0000|0.0000|OK|20240913|00000063
5240729|00000003|39210-3C100-SEO|SENSOR DE OXIGENO DEL. LH SONATA 3.3 SEONG||40.0000|7.0000|8.4000|0.0000|280.0000|40.0000|0.0000|OK|20240913|00000063
5240729|00000003|39210-3C400-SEO|SENSOR DE OXIGENO TRA. LH SONATA 3.3 SEONG||40.0000|7.0000|8.4000|0.0000|280.0000|40.0000|0.0000|OK|20240913|00000063
5240729|00000003|39210-3E130-SEO|SENSOR DE OXIGENO LH SANTA FE 2007 SEONG||50.0000|7.0000|8.4000|0.0000|350.0000|50.0000|0.0000|OK|20240913|00000063
5240729|00000003|39210-3E210-SEO|SENSOR DE OXIGENO RH SANTA FE 2007 SEONG||50.0000|7.0000|8.4000|0.0000|350.0000|50.0000|0.0000|OK|20240913|00000063
5240729|00000003|39210-37513-SEO|SENSOR DE OXIGENO RH KIA SPORTAGE 2.7 SEONG||50.0000|7.0000|8.4000|0.0000|350.0000|50.0000|0.0000|OK|20240913|00000063
5240729|00000003|39210-37543-SEO|SENSOR DE OXIGENO LH KIA SPORTAGE 2.7 SEONG||50.0000|7.0000|8.4000|0.0000|350.0000|50.0000|0.0000|OK|20240913|00000063
5240729|00000003|0K2A1-17400-SE|SENSOR DISTANCIA KM KIA RIO SEONG||120.0000|2.9000|3.4800|0.0000|348.0000|120.0000|0.0000|OK|20240913|00000063
5240729|00000003|35170-22600-SEO|SENSOR TPS HYUNDAI CUELLO LARGO SEONG||100.0000|3.5000|4.2000|0.0000|350.0000|100.0000|0.0000|OK|20240913|00000063
5240729|00000003|39180-22090-SE|SENSOR POSICION CIGUENAL ACCENT 3PINES||100.0000|2.5000|3.0000|0.0000|250.0000|100.0000|0.0000|OK|20240913|00000063
5240729|00000003|39180-22600|SENSOR POSICION CIGUENAL GETZ 1.6||100.0000|2.3000|2.7600|0.0000|230.0000|100.0000|0.0000|OK|20240913|00000063
5240729|00000003|28164-3C100-SEO|SESNOR MAF SONATA 3.3/STA FE 2.7/OPTIMA/SOREN SEON||30.0000|13.0000|15.6000|0.0000|390.0000|30.0000|0.0000|OK|20240913|00000063
5240729|00000003|56820-22000-DHM|TERMINAL ACC/GETZ/ELAN KP||400.0000|3.1500|3.7800|0.0000|1260.0000|400.0000|0.0000|OK|20240913|00000063
5240729|00000003|25281-2C000-SE|TENSOR CORREA UNICA H1 09 SEONG||40.0000|10.0000|12.0000|0.0000|400.0000|40.0000|0.0000|OK|20240913|00000063
5240729|00000003|0K65B-10220-SEO|TAPA VALVULA KIA PREGIO SEONG||40.0000|11.3000|13.5600|0.0000|452.0000|40.0000|0.0000|OK|20240913|00000063
5240729|00000003|22400-2X001-KP|TAPA VALVULA KIA RIO STYLUS SEONG||150.0000|17.0000|20.4000|0.0000|2550.0000|150.0000|0.0000|OK|20240913|00000063
5240729|00000003|T0K30A1335ZB-SE|TAPA BOMBA GASOLINA KIA RIO SEONG||200.0000|3.0000|3.6000|0.0000|600.0000|200.0000|0.0000|OK|20240913|00000063
5240729|00000003|30180-10100-SE|TAPA BOMBA GASOLINA ELANTRA SEONG||150.0000|2.5000|3.0000|0.0000|375.0000|150.0000|0.0000|OK|20240913|00000063
5240729|00000003|31110-1C000-SE|TAPA BOMBA GASOLINA GETZ 1.6 SEONG||150.0000|3.0000|3.6000|0.0000|450.0000|150.0000|0.0000|OK|20240913|00000063
5240729|00000003|31113-07000-SE|TAPA BOMBA GASOLINA KIA PICANTO SEONG||150.0000|2.5000|3.0000|0.0000|375.0000|150.0000|0.0000|OK|20240913|00000063
5240729|00000003|31110-2E300-SE|TAPA BOMBA GASOLINA TUCSON SEONG||120.0000|5.0000|6.0000|0.0000|600.0000|120.0000|0.0000|OK|20240913|00000063
5240729|00000003|24410-23770-DHM|TENSOR CADENA TUCSON||300.0000|6.0000|7.2000|0.0000|1800.0000|300.0000|0.0000|OK|20240913|00000063
5240729|00000003|35150-22600|VALVULA IAC GETZ/TUC/RIO/ELAN||200.0000|7.0000|8.4000|0.0000|1400.0000|200.0000|0.0000|OK|20240913|00000063
5240729|00000003|26611-26000-SEO|VARILLA MEDIR ACEITE GETZ/ELAN 1.6 SEONG||100.0000|1.5000|1.8000|0.0000|150.0000|100.0000|0.0000|OK|20240913|00000063
5240729|00000003|26611-23010-SEO|VARILLA MEDIR ACEITE TUCSON SEONG||100.0000|1.5000|1.8000|0.0000|150.0000|100.0000|0.0000|OK|20240913|00000063
5240929|00000003|54830-2D000-DHM|BIELETA DELANTERA ELANTRA||50.0000|2.1500|2.6900|0.0000|107.5000|0.0000|50.0000|PE|20241018|00000063
5240929|00000003|54830-1F000-DHM|BIELETA DELANTERA TUCSON/SPORT||500.0000|2.2500|2.8100|0.0000|1125.0000|0.0000|500.0000|PE|20241018|00000063
5240929|00000003|54830-07000-KP|BIELETA KIA PICANTO LH||50.0000|2.2500|2.8100|0.0000|112.5000|0.0000|50.0000|PE|20241018|00000063
5240929|00000003|54840-07000-KP|BIELETA KIA PICANTO RH||50.0000|2.2500|2.8100|0.0000|112.5000|0.0000|50.0000|PE|20241018|00000063
5240929|00000003|0K30F-14100D|BOMBA ACEITE KIA RIO 1.5 SEONG||150.0000|14.8000|18.5000|0.0000|2220.0000|0.0000|150.0000|PE|20241018|00000063
5240929|00000003|21310-23002-DHM|BOMBA ACEITE TUCSON SEONG||150.0000|16.5000|20.6300|0.0000|2475.0000|0.0000|150.0000|PE|20241018|00000063
5240929|00000003|58510-2B300-SE|BOMBA FRENO SANTA FE 06-09 SEONG||50.0000|10.2000|12.7500|0.0000|510.0000|0.0000|50.0000|PE|20241018|00000063
5240929|00000003|58330-02000-SEO|CILINDRO FRENO GETZ LH SEONG||150.0000|2.8000|3.5000|0.0000|420.0000|0.0000|150.0000|PE|20241018|00000063
5240929|00000003|58380-02000-SEO|CILINDRO FRENO GETZ RH SEONG||150.0000|2.8000|3.5000|0.0000|420.0000|0.0000|150.0000|PE|20241018|00000063
5240929|00000003|25611-26100-SE|CARCAZA TERMOSTATO GETZ SUP. CORTA SEONG||297.0000|2.7000|3.3800|0.0000|801.9000|0.0000|297.0000|PE|20241018|00000063
5240929|00000003|25620-23501-SEO|CARCAZA TERMOSTATO TUCSON INF.LARGA||300.0000|5.2000|6.5000|0.0000|1560.0000|0.0000|300.0000|PE|20241018|00000063
5240929|00000003|25631-23501-SE|CARCAZA TERMOSTATO TUCSON SUP. CORTA SEONG||300.0000|2.4000|3.0000|0.0000|720.0000|0.0000|300.0000|PE|20241018|00000063
5240929|00000003|58330-FD200-SEO|CILINDRO FRENO KIA RIO SEONG||300.0000|2.6000|3.2500|0.0000|780.0000|0.0000|300.0000|PE|20241018|00000063
5240929|00000003|51712-2D300-SEO|DISCO FRENO ELANTRA XD SEONG||100.0000|10.0000|12.5000|0.0000|1000.0000|0.0000|100.0000|PE|20241018|00000063
5240929|00000003|58129-4A210-SEO|DISCO FRENO HYUNDAI H1 07 SEONG||50.0000|11.0000|13.7500|0.0000|550.0000|0.0000|50.0000|PE|20241018|00000063
5240929|00000003|51712-1C000-SE|DISCO FRENO DEL. GETZ 1.6 SEONG||100.0000|8.9000|11.1300|0.0000|890.0000|0.0000|100.0000|PE|20241018|00000063
5240929|00000003|93490-2E000-SEO|CABLE ESPIRAL TUCSON SEONG||50.0000|4.0000|5.0000|0.0000|200.0000|0.0000|50.0000|PE|20241018|00000063
5240929|00000003|24211-35500-SEO|ENGRANAJE LEVA KIA SPORTAGE 2.7 SEONG||100.0000|5.2000|6.5000|0.0000|520.0000|0.0000|100.0000|PE|20241018|00000063
5240929|00000003|23120-02570-K|ENGRANAJE CIGUENAL PICANTO||100.0000|2.0000|2.5000|0.0000|200.0000|0.0000|100.0000|PE|20241018|00000063
5240929|00000003|22144-3B001|ESTOPERA ARBOL DE LEVA ACCENT/TUCSON/GETZ||500.0000|0.6000|0.7500|0.0000|300.0000|0.0000|500.0000|PE|20241018|00000063
5240929|00000003|21421-23020-H|ESTOPERA DELANTERA TUCSON||500.0000|0.6000|0.7500|0.0000|300.0000|0.0000|500.0000|PE|20241018|00000063
5240929|00000003|94460-2B000-SEO|FLOTANTE GASOLINA SECUNDARIO SANTA FE 07-09||100.0000|3.0000|3.7500|0.0000|300.0000|0.0000|100.0000|PE|20241018|00000063
5240929|00000003|23355-38010-SEO|FLANCHE CIGUENAL H1 07 SEONG||150.0000|1.5000|1.8800|0.0000|225.0000|0.0000|150.0000|PE|20241018|00000063
5240929|00000003|26300-2Y500-SE|FILTRO ACEITE KIA RIO SEONG||500.0000|1.2000|1.5000|0.0000|600.0000|0.0000|500.0000|PE|20241018|00000063
5240929|00000003|0K74R-23603-SEO|FILTRO DE AIRE KIA PREGIO 3.0||100.0000|3.3500|4.1900|0.0000|335.0000|0.0000|100.0000|PE|20241018|00000063
5240929|00000003|24521-22010-SEO|FLAUTA ADM ACCENT SEONG||200.0000|6.1000|7.6300|0.0000|1220.0000|0.0000|200.0000|PE|20241018|00000063
5240929|00000003|20910-2EU07-SEO|JGO. EMPACADURA TUCSON 15-18 SEONG||100.0000|7.5000|9.3800|0.0000|750.0000|0.0000|100.0000|PE|20241018|00000063
5240929|00000003|20910-26E00-SEO|JGO. EMPACADURA GETZ 1.6/ ELANTRA 1.6 SEONG||200.0000|6.2000|7.7500|0.0000|1240.0000|0.0000|200.0000|PE|20241018|00000063
5240929|00000003|20910-38E00-SEO|JGO. EMPACADURA HYUNDAI H1 07 SEONG||100.0000|8.5000|10.6300|0.0000|850.0000|0.0000|100.0000|PE|20241018|00000063
5240929|00000003|20910-2CA00-SEO|JGO. EMPACADURA HYUNDAI H1 09 SEONG||100.0000|9.3000|11.6300|0.0000|930.0000|0.0000|100.0000|PE|20241018|00000063
5240929|00000003|20910-23C21-SE|JGO. EMPACADURA HYUNDAI TUCSON SEONG||200.0000|6.9000|8.6300|0.0000|1380.0000|0.0000|200.0000|PE|20241018|00000063
5240929|00000003|20910-02H00-SEO|JGO. EMPACADURA KIA PICANTO SEONG||150.0000|6.3000|7.8800|0.0000|945.0000|0.0000|150.0000|PE|20241018|00000063
5240929|00000003|KSP61-10270C-SE|JGO. EMPACADURA KIA RIO STYLUS 1.5 SEONG||200.0000|7.7000|9.6300|0.0000|1540.0000|0.0000|200.0000|PE|20241018|00000063
5240929|00000003|20910-37L01-SE|JGO. EMPACADURA SPORTAGE 2.7 SEONG||70.0000|14.5000|18.1300|0.0000|1015.0000|0.0000|70.0000|PE|20241018|00000063
5240929|00000003|21020-23340-025|JGO. CONCHA BANCADA TUCSON 0.10 (0,25) SEONG||300.0000|3.1200|3.9000|0.0000|936.0000|0.0000|300.0000|PE|20241018|00000063
5240929|00000003|21020-23340-050|JGO. CONCHA BANCADA TUCSON 0.20 (0.50) SEONG||200.0000|3.1200|3.9000|0.0000|624.0000|0.0000|200.0000|PE|20241018|00000063
5240929|00000003|21020-23340-STD|JGO. CONCHA BANCADA TUCSON STD SEONG||150.0000|3.1200|3.9000|0.0000|468.0000|0.0000|150.0000|PE|20241018|00000063
5240929|00000003|23060-22960-025|JGO. CONCHA BIELA ACC/GETZ 0.10 (0.25) SEONG||200.0000|2.0000|2.5000|0.0000|400.0000|0.0000|200.0000|PE|20241018|00000063
5240929|00000003|23060-22960-STD|JGO. CONCHA BIELA ACC/GETZ STD 26040 SEONG||200.0000|2.0000|2.5000|0.0000|400.0000|0.0000|200.0000|PE|20241018|00000063
5240929|00000003|23060-23911|JGO. CONCHA BIELA TUCSON 0.10 (0.25) SEONG||200.0000|1.8500|2.3100|0.0000|370.0000|0.0000|200.0000|PE|20241018|00000063
5240929|00000003|23060-23911-050|JGO. CONCHA BIELA TUCSON 0.20 (0.50) SEONG||200.0000|1.8500|2.3100|0.0000|370.0000|0.0000|200.0000|PE|20241018|00000063
5240929|00000003|23124-02201-SEO|POLEA DAMPER KIA PICANTO SEONG||60.0000|7.6000|9.5000|0.0000|456.0000|0.0000|60.0000|PE|20241018|00000063
5240929|00000003|25500-3C100|TERMOSTATO SONATA 3.3/SEDONA/SOREN 3.8||40.0000|2.5000|3.1300|0.0000|100.0000|0.0000|40.0000|PE|20241018|00000063
5240929|00000003|24810-26020-SE|POLEA TIEMPO GETZ 1.6 SEONG||120.0000|3.3000|4.1300|0.0000|396.0000|0.0000|120.0000|PE|20241018|00000063
5240929|00000003|24810-2X700-SE|POLEA TIEMPO KIA RIO 1.5 SEONG||100.0000|3.4000|4.2500|0.0000|340.0000|0.0000|100.0000|PE|20241018|00000063
5240929|00000003|G10160-SEO|POLEA TIEMPO TUCSON SEONG||120.0000|3.9000|4.8800|0.0000|468.0000|0.0000|120.0000|PE|20241018|00000063
5240929|00000003|35102-02000-SEO|SENSOR TPS HYUNDAI H1 SEONG||100.0000|2.2000|2.7500|0.0000|220.0000|0.0000|100.0000|PE|20241018|00000063
5240929|00000003|25611-02502|TOMA AGUA CORTA PICANTO SIN SENSOR||100.0000|2.3000|2.8800|0.0000|230.0000|0.0000|100.0000|PE|20241018|00000063
5240929|00000003|24410-26000-SE|TENSOR TIEMPO HYUNDAI ACCENT/GETZ SEONG||150.0000|4.0000|5.0000|0.0000|600.0000|0.0000|150.0000|PE|20241018|00000063
5240929|00000003|24410-2X701-SE|TENSOR TIEMPO KIA RIO 1.5 SEONG||120.0000|3.6000|4.5000|0.0000|432.0000|0.0000|120.0000|PE|20241018|00000063
5240929|00000003|25600-02566|TOMA AGUA LARGA PICANTO CON TERMOSTATO||150.0000|6.5000|8.1300|0.0000|975.0000|0.0000|150.0000|PE|20241018|00000063
5240929|00000003|24355-3E000-SE|VALVULA OCV LH HYUNDAI SANTA FE 2.7||30.0000|7.8000|9.7500|0.0000|234.0000|0.0000|30.0000|PE|20241018|00000063
5240929|00000003|24356-3E000-SE|VALVULA OCV RH HYUNDAI SANTA FE 2.7||30.0000|7.8000|9.7500|0.0000|234.0000|0.0000|30.0000|PE|20241018|00000063
5240929|00000003|24255-23800-SE|VALVULA OCV TUCSON CORTA||50.0000|8.0000|10.0000|0.0000|400.0000|0.0000|50.0000|PE|20241018|00000063
5240929|00000003|24355-23770-SE|VALVULA OCV TUCSON LARGA||250.0000|6.8000|8.5000|0.0000|1700.0000|0.0000|250.0000|PE|20241018|00000063
5240929|00000003|25620-26160-SE|CARCAZA TERMOSTATO GETZ 1.6 LARGA||120.0000|4.6000|5.7500|0.0000|552.0000|0.0000|120.0000|PE|20241018|00000063
RECPJUN||0K30C-11321|ENGRANAJE CIGUEÑAL KIA RIO STYLUS 1.5||130.0000|12.4500|12.4500|0.0000|1618.5000|130.0000|0.0000|OK|20241202|00000113
6241128||55311-22000|BASE AMORT. ACCENT TRAS (GOMA) SEONG||200.0000|2.0000|2.5000|0.0000|400.0000|0.0000|200.0000|PE|20241212|00000063
6241128||21830-2D050-OEM|BASE CAJA ELANTRA XD SINCRONICO||150.0000|7.6900|9.6100|0.0000|1153.5000|0.0000|150.0000|PE|20241212|00000063
6241128||21830-2E100|BASE CAJA IZQ TUCSON T/A 4X4/4X2||120.0000|7.2000|9.0000|0.0000|864.0000|0.0000|120.0000|PE|20241212|00000063
6241128||21830-1C370-KP|BASE CAJA LH GETZ KP||50.0000|10.5000|13.1300|0.0000|525.0000|0.0000|50.0000|PE|20241212|00000063
6241128||21813-4A021-SE|BASE CAJA TRASERA HYUNDAI H1 06 SEONG||50.0000|6.5000|8.1300|0.0000|325.0000|0.0000|50.0000|PE|20241212|00000063
6241128||21830-2E000|BASE CAJA TUCSON T/M - T/A 4X4||120.0000|9.9400|12.4300|0.0000|1192.8000|0.0000|120.0000|PE|20241212|00000063
6241128||21910-2D050-DHM|BASE MOTOR DEL. ELANTRA KP||150.0000|4.6000|5.7500|0.0000|690.0000|0.0000|150.0000|PE|20241212|00000063
6241128||21910-2E002-DHM|BASE MOTOR DEL. TUCSON KP CON LOMO||50.0000|6.4200|8.0300|0.0000|321.0000|0.0000|50.0000|PE|20241212|00000063
6241128||0K30F39050A-KP|BASE MOTOR KIA RIO STYLUS 1 KP||200.0000|4.7000|5.8800|0.0000|940.0000|0.0000|200.0000|PE|20241212|00000063
6241128||21930-2D100|BASE MOTOR TRASERA ELANTRA XD||100.0000|4.5000|5.6300|0.0000|450.0000|0.0000|100.0000|PE|20241212|00000063
6241128||21930-2E300-SEO|BASE MOTOR TRASERA TUCSON KP||350.0000|3.5000|4.3800|0.0000|1225.0000|0.0000|350.0000|PE|20241212|00000063
6241128||21830-2D000-SEO|BASE CAJA LH ELANTRA T/M SEONG||100.0000|9.9000|12.3800|0.0000|990.0000|0.0000|100.0000|PE|20241212|00000063
6241128||0K72A43400-SEON|BOMBA FRENO KIA PREGIO 3.0||50.0000|11.8000|14.7500|0.0000|590.0000|0.0000|50.0000|PE|20241212|00000063
6241128||58510-2E000-SE|BOMBA FRENO KIA SPORTAGE 2.0 09-12/TUCSON 08-09 4||100.0000|10.2000|12.7500|0.0000|1020.0000|0.0000|100.0000|PE|20241212|00000063
6241128||58510-2E100-SE|BOMBA FRENO KIA SPORTAGE 2.7 SEONG||100.0000|10.2000|12.7500|0.0000|1020.0000|0.0000|100.0000|PE|20241212|00000063
6241128||21910-1G100-KP|BASE MOTOR DELANTERA ACC CVVT/RIO 1.6||50.0000|5.5000|6.8800|0.0000|275.0000|0.0000|50.0000|PE|20241212|00000063
6241128||21810-FD060-KP|BASE MOTOR KIA RIO STYLUS 3 KP||100.0000|7.8000|9.7500|0.0000|780.0000|0.0000|100.0000|PE|20241212|00000063
6241128||21810-1G000-KP|BASE MOTOR RH ACCENT CVVT/RIO 1.6||50.0000|7.8000|9.7500|0.0000|390.0000|0.0000|50.0000|PE|20241212|00000063
6241128||21810-2E000-R|BASE MOTOR RH TUCSON KP||100.0000|9.5500|11.9400|0.0000|955.0000|0.0000|100.0000|PE|20241212|00000063
6241128||25620-26160-SE|CARCAZA TERMOSTATO GETZ 1.6 LARGA||30.0000|4.6000|5.7500|0.0000|138.0000|0.0000|30.0000|PE|20241212|00000063
6241128||23111-02812-SEO|CIGUENAL KIA PICANTO SEONG||50.0000|34.5000|43.1300|0.0000|1725.0000|0.0000|50.0000|PE|20241212|00000063
6241128||49130-4A000-SEO|CHUMACERA CARDAN HYUNDAI H1 07-STA FE 00-06 SEONG||50.0000|4.5000|5.6300|0.0000|225.0000|0.0000|50.0000|PE|20241212|00000063
6241128||23110-2B610-SEO|CIGUENAL KIA CERATO 1.6 CADENA SEONG||10.0000|40.0000|50.0000|0.0000|400.0000|0.0000|10.0000|PE|20241212|00000063
6241128||51750-4A910-SEO|MOSO DELANTERO HYUNDAI H1 06||50.0000|21.0000|26.2500|0.0000|1050.0000|0.0000|50.0000|PE|20241212|00000063
6241128||24321-26060-OEM|CADENA LEVA GETZ SEONG||600.0000|2.1000|2.6300|0.0000|1260.0000|0.0000|600.0000|PE|20241212|00000063
6241128||24321-23770-OEM|CADENA LEVA TUCSON SEONG||300.0000|2.4000|3.0000|0.0000|720.0000|0.0000|300.0000|PE|20241212|00000063
6241128||25380-4H100-SEO|ELECTROVENTILADOR PRINC. H1 09 SEONG||50.0000|20.0000|25.0000|0.0000|1000.0000|0.0000|50.0000|PE|20241212|00000063
6241128||25380-22220-SEO|ELECTROVENTILADOR PRINC. ACCENT SEONG||50.0000|12.3000|15.3800|0.0000|615.0000|0.0000|50.0000|PE|20241212|00000063
6241128||97730-2D000-SE|ELECTROVENTILADOR A/A ELANTRA SEONG||50.0000|14.2000|17.7500|0.0000|710.0000|0.0000|50.0000|PE|20241212|00000063
6241128||24350-2B000-SE|ENGRANAJE CVVT CERATO 1.6||200.0000|16.5000|20.6300|0.0000|3300.0000|0.0000|200.0000|PE|20241212|00000063
6241128||0K75A10271-SEON|EMPACADURA CAMARA KIA PREGIO 3.0 SEONG||200.0000|1.9500|2.4400|0.0000|390.0000|0.0000|200.0000|PE|20241212|00000063
6241128||92101-1F511|FARO LH KIA SPORTAGE 2.0 2010||10.0000|30.0000|37.5000|0.0000|300.0000|0.0000|10.0000|PE|20241212|00000063
6241128||92102-1F011|FARO RH KIA SPORTAGE 2.0 2010||10.0000|30.0000|37.5000|0.0000|300.0000|0.0000|10.0000|PE|20241212|00000063
6241128||0K72B-13850E-SE|FILTRO GASOIL PREGIO C/TRAMPA BOMBIN SEONG||50.0000|7.7000|9.6300|0.0000|385.0000|0.0000|50.0000|PE|20241212|00000063
6241128||35310-23600-SEO|INYECTOR TUCSON/ELANTRA SEONG||100.0000|3.5000|4.3800|0.0000|350.0000|0.0000|100.0000|PE|20241212|00000063
6241128||35310-3C000-SEO|INYECTOR SONATA 3.3/ SOREN 3.8/ SED 3.8 SEONG||100.0000|3.8000|4.7500|0.0000|380.0000|0.0000|100.0000|PE|20241212|00000063
6241128||35310-37150-SEO|INYECTOR KIA SPORTAGE 2.7 SEONG||100.0000|3.7000|4.6300|0.0000|370.0000|0.0000|100.0000|PE|20241212|00000063
6241128||0K30E-18140-SE|JGO. CABLE BUJIA KIA RIO 1.5 SEONG||295.0000|4.5000|5.6300|0.0000|1327.5000|0.0000|295.0000|PE|20241212|00000063
6241128||27501-26D00-SE|JGO. CABLE BUJIA GETZ 1.6 SEONG||150.0000|4.3000|5.3800|0.0000|645.0000|0.0000|150.0000|PE|20241212|00000063
6241128||27501-23B70-SE|JGO. CABLE BUJIA HYUNDAI TUCSON SEONG||255.0000|4.3000|5.3800|0.0000|1096.5000|0.0000|255.0000|PE|20241212|00000063
6241128||58305-1CA00-SEO|JGO. BANDA FRENO HYUNDAI GETZ SEONG||100.0000|4.8000|6.0000|0.0000|480.0000|0.0000|100.0000|PE|20241212|00000063
6241128||0K65D-12111-121|JGO. VALVULA ADM Y ESC PREGIO 3.0 SEONG||40.0000|8.9500|11.1900|0.0000|358.0000|0.0000|40.0000|PE|20241212|00000063
6241128||82662-4A300-SEO|MANILLA DEL. RH HYUNDAI H1 SEONG||100.0000|1.6000|2.0000|0.0000|160.0000|0.0000|100.0000|PE|20241212|00000063
6241128||83660-4A500-SEO|MANILLA EXT. PUERTA CORREDIZA HYUNDAI H1 SEONG||100.0000|2.5000|3.1300|0.0000|250.0000|0.0000|100.0000|PE|20241212|00000063
6241128||51750-FD000-KP|MOSO DELANTERO KIA RIO KP||250.0000|6.3000|7.8800|0.0000|1575.0000|0.0000|250.0000|PE|20241212|00000063
6241128||57581-2E001-SE|MANGUERA ENVASE BOMBA DIRECCION TUCSON 2.0||300.0000|1.5000|1.8800|0.0000|450.0000|0.0000|300.0000|PE|20241212|00000063
6241128||51715-FD000-KP|PUNTA EJE LH RIO STYLUS KP||120.0000|15.5000|19.3800|0.0000|1860.0000|0.0000|120.0000|PE|20241212|00000063
6241128||51716-FD000-KP|PUNTA EJE RH RIO STYLUS KP||6.0000|15.5000|19.3800|0.0000|93.0000|0.0000|6.0000|PE|20241212|00000063
6241128||45956-28010-SEO|SENSOR PARE NEUTRO GETZ/ELANT 1.6 SEONG||50.0000|9.0000|11.2500|0.0000|450.0000|0.0000|50.0000|PE|20241212|00000063
6241128||56540-22000-SEO|ROTULA HYUNDAI ACCENT SEONG||100.0000|2.2000|2.7500|0.0000|220.0000|0.0000|100.0000|PE|20241212|00000063
6241128||42700-39055-SE|SENSOR PARE NEUTRO TUCSON||50.0000|9.2000|11.5000|0.0000|460.0000|0.0000|50.0000|PE|20241212|00000063
6241128||39350-22040-SEO|SENSOR POSICION DE LEVA HYUNDAI ACCENT SEONG||50.0000|3.0000|3.7500|0.0000|150.0000|0.0000|50.0000|PE|20241212|00000063
6241128||42620-39200-SEO|SENSOR VELOCIDAD ENTRADA TUCSON/ELAN/STA FE 3PIN S||100.0000|3.5000|4.3800|0.0000|350.0000|0.0000|100.0000|PE|20241212|00000063
6241128||39310-38060-SE|SENSOR POSICION CIGUENAL H1||50.0000|4.5000|5.6300|0.0000|225.0000|0.0000|50.0000|PE|20241212|00000063
6241128||0K30A-18891-DHM|SENSOR POSICION CIGUENAL KIA RIO 1.5||100.0000|3.0800|3.8500|0.0000|308.0000|0.0000|100.0000|PE|20241212|00000063
6241128||25435-22050|Tubo De Agua Enfriamiento PequeÃ±o Accent Motor 1.||50.0000|2.3000|2.8800|0.0000|115.0000|0.0000|50.0000|PE|20241212|00000063
6241128||25460-37101-SE|TUBO AGUA KIA SPORTAGE 2.7/ SANTA FE GOLD||120.0000|3.2000|4.0000|0.0000|384.0000|0.0000|120.0000|PE|20241212|00000063
6241128||35170-22600-SEO|SENSOR TPS HYUNDAI CONECTOR LARGO SEONG||100.0000|1.8000|2.2500|0.0000|180.0000|0.0000|100.0000|PE|20241212|00000063
