numfac|item|codart|descrip|cantidad|precio|desc|tot_ren|emision|grupo
102470|2|39250-3E110|SENSOR DETONACION RH SANTA FE 2.7|4|33.63|0|134.52|2023-05-06 00:00:00|SPTFE
102470|3|25100-37202-PMC|BOMBA AGUA KIA SPORTAGE 2.7 PMC|5|64.33|0|321.65|2023-05-06 00:00:00|SPTFE
102470|4|0K75A-10270B-SE|JGO. EMPACADURA KIA PREGIO 3.0 SEONG|3|34.48|0|103.44|2023-05-06 00:00:00|PREGI
102470|5|27301-3E100|BOBINA ENCENDIDO HYUNDAI SANTA FE 3 PINES|5|32.92|0|164.60|2023-05-06 00:00:00|SPTFE
102471|1|KITPISRIO-030|KIT PISTON Y ANILLO KIA RIO 1.5 0.30 (075)|4|110.37|0|441.48|2023-08-03 00:00:00|RIO
102471|2|58101-4HA50|JGO. PASTILLA DELANTERA H1 09|6|30.64|0|183.84|2023-08-03 00:00:00|H1
102471|3|58101-24A00-SEO|JGO. PASTILLA  HYUNDAI ACCENT/GETZ SEONG|6|17.89|0|107.34|2023-08-03 00:00:00|ELGTZ
102471|4|0K30C-16460|DISCO DE EMBRAGUE KIA RIO 1.5|9|65.26|0|587.34|2023-08-03 00:00:00|RIO
102471|5|MG03026154A-SE|ESTOPERA RUEDA TRASERA KIA RIO SEONG|6|2.07|0|12.42|2023-08-03 00:00:00|RIO
102472|1|22211-26600|JGO. VALVULA ADM GETZ/ELANTRA 1.6 PAQ8|5|23.64|0|118.20|2023-01-26 00:00:00|ELGTZ
102472|2|58510-07000-SE|BOMBA FRENO KIA PICANTO SEONG|3|52.77|0|158.31|2023-01-26 00:00:00|PICAN
102473|1|0K552-32-250B|ROTULA RH CARNIVAL|1|0.00|0|0.00|2023-03-19 00:00:00|OTROS
102473|2|21020-02541|JGO. CONCHA BANCADA KIA PICANTO STD *02611*|9|17.45|0|157.05|2023-03-19 00:00:00|PICAN
102473|3|25410-D3500|MANGUERA RAD. INF HYUNDAI TUCSON 2015|6|41.66|0|249.96|2023-03-19 00:00:00|TUCSO
102473|4|22441-02400|EMPACADURA TAPA VALVULA KIA PICANTO|1|2.19|0|2.19|2023-03-19 00:00:00|PICAN
102473|5|57100-4E001|BOMBA DIRECCION KIA PREGIO 3.0 PMC|9|218.76|0|1968.84|2023-03-19 00:00:00|PREGI
102474|1|0K3Y011SF0-PMC|JGO. CONCHA BIELA RIO 0.10 (0,25)|1|9.30|0|9.30|2023-09-27 00:00:00|RIO
102474|2|20910-02H00-SEO|JGO. EMPACADURA KIA PICANTO SEONG|3|23.48|0|70.44|2023-09-27 00:00:00|PICAN
102474|3|KITGUIAH1|KIT BRAZOS PATIN TENSORES CADENA TIEMPO H1 (3 PIEZ AS)|2|61.57|0|123.14|2023-09-27 00:00:00|H1
102474|4|39210-23710-TKC|SENSOR OXIGENO HYUNDAI TUCSON ELANTRA|1|45.78|0|45.78|2023-09-27 00:00:00|TUCSO
102475|1|MDX74-33-251|DISCO FRENO RIO STYLUS KDX74|2|50.31|0|100.62|2023-04-08 00:00:00|RIO
102475|2|24432-03000|GUIA CADENA TIEMPO HYUNDAI i10|3|16.10|0|48.30|2023-04-08 00:00:00|I10
102475|3|93110-3K000|CONMUTADOR ENCENDIDO SONATA 3.3/ SANTA FE|3|0.00|0|0.00|2023-04-08 00:00:00|OTROS
102475|4|23410-02470|JGO. PISTON KIA PICANTO STD PMC|4|83.32|0|333.28|2023-04-08 00:00:00|PICAN
102475|5|25380-1C160|ELECTROVENTILADOR HYUNDAI GETZ 1.6|7|118.50|0|829.50|2023-04-08 00:00:00|ELGTZ
102476|1|21352-3C500|ESTOPERA BOMBA ACEITE SONATA 3.3/ AZERA 3.3|9|7.75|0|69.75|2023-10-17 00:00:00|OTROS
102476|2|35170-37100-TKC|SENSOR TPS KIA SPORTAGE 2.7/OPTIMA|7|16.15|0|113.05|2023-10-17 00:00:00|SPTFE
102476|3|35170-22600-TKC|SENSOR TPS HYUNDAI ELANTRA GETZ ACCENT|2|13.20|0|26.40|2023-10-17 00:00:00|ELGTZ
102476|4|0K52Y-20-490|FILTRO GASOLINA SEDONA 3.5|8|15.30|0|122.40|2023-10-17 00:00:00|OTROS
102477|1|0B37C-10602B|ESTOPERA BOMBA ACEITE KIA RIO 1.5 ORIG|3|1.62|0|4.86|2023-03-10 00:00:00|RIO
102478|1|HY822|PUNTA TRIPOIDE TUCSON 27 X 25|4|0.00|0|0.00|2023-04-16 00:00:00|TUCSO
102478|2|006Y0-11-SJ0|JGO. SEPARADOR AXIAL KIA PREGIO STD|1|10.20|0|10.20|2023-04-16 00:00:00|PREGI
102479|1|41610-1C000-SEO|BOMBA CLUTCH SUP. HYUNDAI GETZ SEONG|10|32.78|0|327.80|2023-10-21 00:00:00|ELGTZ
102479|2|25631-23501|CARCAZA TERMOST. TUCSON SUP. CORTA|10|9.18|0|91.80|2023-10-21 00:00:00|TUCSO
102479|3|23060-38901|JGO. CONCHA BIELA 0.20 (0.50) HYUNDAI H1 2007|2|17.14|0|34.28|2023-10-21 00:00:00|H1
102480|1|27300-3F100-PME|BOBINA ENCENDIDO HYUNDAI H1 09 PMC-ESS|10|26.68|0|266.80|2023-07-14 00:00:00|H1
102481|1|22212-23600-OEM|VALVULA ESC. HYUNDAI TUCSON OEM|3|14.69|0|44.07|2023-04-30 00:00:00|TUCSO
102481|2|KITPISSOR5-030|KIT PISTON Y ANILLO KIA SORENTO 3.5 0.30 (0.75)|4|201.57|0|806.28|2023-04-30 00:00:00|OTROS
102481|3|23040-25200|JGO. ANILLO HYUNDAI  H1 09 STD|1|33.93|0|33.93|2023-04-30 00:00:00|H1
102481|4|54610-2D000|BASE AMORT. DEL. RH/LH HYUNDAI ELANTRA XD (2D100) SEONG|4|14.93|0|59.72|2023-04-30 00:00:00|ELGTZ
102481|5|57170-2D101-K|CORREA DH HYUNDAI TUCSON UNICORN 3PK675|7|2.82|0|19.74|2023-04-30 00:00:00|TUCSO
102482|1|41600-4H100-SEO|BOMBA CLUTCH SUP. HYUNDAI H1 2009 SEONG|8|27.43|0|219.44|2023-10-05 00:00:00|H1
102483|1|HDK-174-KP|KIT DE EMBRAGUE HYUNDAI GETZ 1.6 KP|5|87.20|0|436.00|2023-03-24 00:00:00|ELGTZ
102483|2|23040-2B001|JGO. ANILLO KIA CERATO 1.6 STD|9|36.81|0|331.29|2023-03-24 00:00:00|OTROS
102483|3|23040-23300-050|JGO. ANILLO TUCSON 0.20 (0,50) FINO 2mm|2|22.54|0|45.08|2023-03-24 00:00:00|TUCSO
102483|4|56820-1G900-SEO|TERMINAL DIRECCION ACCENT/RIO CVVT LH SEONG|4|11.22|0|44.88|2023-03-24 00:00:00|OTROS
102484|1|0K7Z1-11SA0-SEO|JGO. PISTON KIA PREGIO 3.0 SEONG|2|140.86|0|281.72|2023-08-21 00:00:00|PREGI
102484|2|25411-22010|MANGUERA RAD. SUP. HYUNDAI ACCENT|8|12.03|0|96.24|2023-08-21 00:00:00|ACCEN
102484|3|46512-39800|PINON VELOCIMETRO TUCSON 27DTS|9|20.95|0|188.55|2023-08-21 00:00:00|TUCSO
102484|4|57170-1F110|GATO COMPUERTA VIDRIO SPORTAGE RH|5|16.15|0|80.75|2023-08-21 00:00:00|SPTFE
102485|1|25411-2E200-SE|MANGUERA RAD. SUP. KIA SPORTAGE 2.7 SEONG|3|14.38|0|43.14|2023-09-04 00:00:00|SPTFE
102485|2|0SE01-11213|JGO. BOCINAS KIA PREGIO|1|16.56|0|16.56|2023-09-04 00:00:00|PREGI
102485|3|23060-23340-STD|JGO. CONCHA BIELA HYUNDAI TUCSON STD 23140|1|11.36|0|11.36|2023-09-04 00:00:00|TUCSO
102485|4|25631-23001|CARCAZA TERMOSTATO SUP ELANTRA 2.0|5|0.00|0|0.00|2023-09-04 00:00:00|ELGTZ
102486|1|0K72A-34-830|BUJE PEQ. MESETA SUP. DEL. KIA PREGIO|10|5.55|0|55.50|2023-11-04 00:00:00|PREGI
102486|2|22212-26600-SEO|VALVULA ESC. HYUNDAI GETZ 1.6/ELAN 1.6 SEONG|4|3.99|0|15.96|2023-11-04 00:00:00|ELGTZ
102486|3|54610-4H000-SEO|BASE AMORT. DEL. HYUNDAI H1 09 / KIA SEDONA / STA SEONG|9|18.63|0|167.67|2023-11-04 00:00:00|H1
102486|4|24100-23770|ARBOL LEVA ADM. HYUNDAI TUCSON KOREA|4|98.49|0|393.96|2023-11-04 00:00:00|TUCSO
102487|1|0K2A1-17400-SE|SENSOR DISTANCIA KM KIA RIO SEONG|9|12.68|0|114.12|2023-06-16 00:00:00|RIO
102487|2|24200-03051|ARBOL LEVA ESC. HYUNDAI i10|5|0.00|0|0.00|2023-06-16 00:00:00|i10
102487|3|21310-02552-SEO|BOMBA ACEITE KIA PICANTO 2009 SEONG|5|57.50|0|287.50|2023-06-16 00:00:00|PICAN
102487|4|25310-2E400-SE|RADIADOR HYUNDAI TUCSON T/A SEONG|8|149.67|0|1197.36|2023-06-16 00:00:00|TUCSO
102487|5|0K3Y0-11-SC0-ST|JGO. ANILLO KIA RIO 1.5 STD TIK R2K75510|3|28.14|0|84.42|2023-06-16 00:00:00|RIO
102488|1|24810-23050|POLEA TIEMPO HYUNDAI TUCSON GMB (GT10160)|7|20.60|0|144.20|2023-12-19 00:00:00|TUCSO
102488|2|23060-22540-075|JGO. CONCHA BIELA ACCENT / GETZ 0.30 (0,75)|5|8.26|0|41.30|2023-12-19 00:00:00|GETZ
102488|3|TK-HY005|KIT CADENA KIA CERATO 1.6 (6PCS)|6|130.77|0|784.62|2023-12-19 00:00:00|OTROS
102488|4|224312-23400-BA|CORREA TIEMPO HYUNDAI TUCSON 113 BRU 25.4|4|28.51|0|114.04|2023-12-19 00:00:00|TUCSO
102489|1|553112D000|BASE AMORT. TRAS. LH HYUNDAI ELANTRA|10|21.03|0|210.30|2023-08-14 00:00:00|OTROS
102489|2|23110-2B000|CIGUENAL KIA CERATO 1.6|2|251.05|0|502.10|2023-08-14 00:00:00|OTROS
102489|3|0K71E-16520|HORQUILLA KIA PREGIO|4|11.39|0|45.56|2023-08-14 00:00:00|PREGI
102489|4|24255-23800|OCV TUCSON|5|123.95|0|619.75|2023-08-14 00:00:00|TUCSO
102490|1|23040-39500-075|JGO. ANILLO KIA SORENTO/SEDONA 3.5 0.30 (0.75) TIK|7|64.45|0|451.15|2023-05-06 00:00:00|OTROS
102490|2|KITPISH150|KIT PISTON Y ANILLO HYUNDAI H1 09 0.20(0.50)|6|176.66|0|1059.96|2023-05-06 00:00:00|H1
102490|3|24430-2J000|GUIA CADENA TUCSON 2015-2018|1|14.03|0|14.03|2023-05-06 00:00:00|TUCSO
102490|4|39300-2B000-SEO|SENSOR MAP KIA CERATO 1.6 SEONG|8|13.23|0|105.84|2023-05-06 00:00:00|OTROS
102490|5|0K71E-17-295|RODAMIENTO CAJA PREGIO|3|15.93|0|47.79|2023-05-06 00:00:00|PREGI
102491|1|22100-42931|CAMARA MOTOR HYUNDAI H100|10|587.49|0|5874.90|2023-01-31 00:00:00|OTROS
102491|2|23040-02950-075|JGO. ANILLO KIA PICANTO 0.30 (0.75) TIK R2H67010|5|29.36|0|146.80|2023-01-31 00:00:00|PICAN
102492|1|0K955-12-730A|POLEA LOCA SPORTAG 2001-2003|6|18.48|0|110.88|2023-05-28 00:00:00|SPTFE
102492|2|56820-38900|TERMINAL DIRECCION SONATA 2001-2005 DER|2|12.08|0|24.16|2023-05-28 00:00:00|OTROS
102492|3|54410-3E100|MESETA DELT SUP LH KIA SORENTO 3.8|2|67.75|0|135.50|2023-05-28 00:00:00|OTROS
102492|4|31911-3E700|FILTRO GASOLINA KIA SORENTO|4|18.29|0|73.16|2023-05-28 00:00:00|OTROS
102493|1|25100-02566|BOMBA AGUA KIA PICANTO|8|32.05|0|256.40|2023-10-06 00:00:00|PICAN
102493|2|0K72C-13100B-SE|MULTIPLE ADMISION KIA PREGIO 3.0 SEONG|7|77.64|0|543.48|2023-10-06 00:00:00|PREGI
102493|3|54811-3E160|BIELETA DEL. RH KIA SORENTO|9|14.38|0|129.42|2023-10-06 00:00:00|OTROS
102493|4|83660-4A500-SEO|MANILLA EXT. PUERTA CORREDIZA HYUNDAI H1 SEONG|3|11.50|0|34.50|2023-10-06 00:00:00|H1
102494|1|25100-2B000|BOMBA AGUA KIA CERATO 1.6 CADENA|4|40.03|0|160.12|2023-05-16 00:00:00|OTROS
102494|2|23410-3C214|JGO. PISTON KIA SORENTO 3.8 STD|1|212.52|0|212.52|2023-05-16 00:00:00|OTROS
102494|3|56500-2S001|CAJETIN HIDRAULICO HYUNDAI TUCSON IX35|2|333.87|0|667.74|2023-05-16 00:00:00|TUCSO
102494|4|51750-4D000|MOSO DELT SEDONA 3.8|6|129.86|0|779.16|2023-05-16 00:00:00|OTROS
102495|1|31112-2B000|FILTRO GASOLINA HYUNDAI SANTA FE 06-09|8|11.50|0|92.00|2023-02-28 00:00:00|SPTFE
102495|2|KITGUIA27|KIT GUIAS CADENA (INF Y SUP) KIA SPORTAGE 2.7 SEONG|7|37.17|0|260.19|2023-02-28 00:00:00|SPTFE
102496|1|22224-2B001-POS|GOMA VALVULA HYUNDAI i10|10|0.92|0|9.20|2023-01-12 00:00:00|i10
102496|2|27501-24E10|JGO. CABLE BUJIA EXCEL|2|11.11|0|22.22|2023-01-12 00:00:00|OTROS
102496|3|35150-22600-TKC|VALVULA IAC HYUNDAI GETZ/TUCSON/RIO/ELANTRA|7|26.61|0|186.27|2023-01-12 00:00:00|ELGTZ
102496|4|0K30E-13-250-TK|INYECTOR KIA RIO 1.5 KOR|3|21.85|0|65.55|2023-01-12 00:00:00|RIO
102497|1|22144-39001-HAN|ESTOPERA LEVA SPORTAGE 2.7 HAN KOREA|5|0.00|0|0.00|2023-07-11 00:00:00|SPTFE
102498|1|83660-4A500-SEO|MANILLA EXT. PUERTA CORREDIZA HYUNDAI H1 SEONG|7|11.50|0|80.50|2023-07-12 00:00:00|H1
102498|2|23040-2G510|JGO. ANILLOS STD SPORTAGE 2014-2020|10|89.83|0|898.30|2023-07-12 00:00:00|SPTFE
102498|3|22100-38410-SEO|CAMARA MOTOR HYUNDAI H1 07 SEONG|10|493.35|0|4933.50|2023-07-12 00:00:00|H1
102498|4|27501-37A00-SE|JGO. CABLE BUJIA KIA SPORTAGE 2.7 SEONG|3|20.01|0|60.03|2023-07-12 00:00:00|SPTFE
102499|1|82620-FD1008-K|MANILLA INT. RH KIA RIO STYLUS|10|9.75|0|97.50|2023-11-15 00:00:00|RIO
102500|1|82620-1C000|MANILLA INT. LH GETZ|8|8.94|0|71.52|2023-02-03 00:00:00|ELGTZ
102500|2|26300-2Y500|FILTRO ACEITE KIA RIO KOREA (02500)|1|4.58|0|4.58|2023-02-03 00:00:00|RIO
102500|3|54551-2B000|BUJE PEQ. MESETA INF. DEL. HUYNDAI SANTA FE 2007|2|7.75|0|15.50|2023-02-03 00:00:00|SPTFE
102500|4|22400-2X002|TAPA VALVULA HYUNDAI H1 09|4|0.00|0|0.00|2023-02-03 00:00:00|H1
102501|1|23040-02970-050|JGO. ANILLO KIA PICANTO 0.20 (0.50) (02952)|2|37.23|0|74.46|2023-11-01 00:00:00|PICAN
102501|2|55323-1C000-OEM|BASE GOMA AMORT. TRASERA GETZ 1.3 1.6|8|0.00|0|0.00|2023-11-01 00:00:00|ELGTZ
102502|1|KIK-017|KIT DE EMBRAGUE KIA RIO 1.5 VALEO (PUB-003)|6|146.64|0|879.84|2023-08-04 00:00:00|RIO
102502|2|23040-4Z910-OEM|JGO. ANILLO KIA PREGIO 3.0 MOBIS|8|115.67|0|925.36|2023-08-04 00:00:00|PREGI
102502|3|31110-1D000|BOMBA GASOLINA KIA CARENS|4|145.83|0|583.32|2023-08-04 00:00:00|OTROS
102502|4|28113-D3300|FILTRO AIRE HYUNDAI TUCSON 2015|6|17.83|0|106.98|2023-08-04 00:00:00|TUCSO
102502|5|24551-03002|MARTILLO HYUNDAI i10|10|0.00|0|0.00|2023-08-04 00:00:00|i10
102503|1|25287-25010|POLEA TENSORA CORREA MULTICANAL NEW CARENS / OPTIMA 2009(FIJA) (CON TORNILLO)|2|13.66|0|27.32|2023-03-28 00:00:00|OTROS
102503|2|22410-23100-SE|TAPA VALVULA HYUNDAI TUCSON SEONG|2|84.54|0|169.08|2023-03-28 00:00:00|TUCSO
102504|1|0VNY111SFX-PMC|JGO. CONCHA BIELA PREGIO 0.20 (0,50)|4|16.68|0|66.72|2023-10-10 00:00:00|PREGI
102505|1|21020-22960-PMC|JGO. CONCHA BANCADA HYUNDAI ACC/GETZ 0.10 (0.25)|8|22.18|0|177.44|2023-11-02 00:00:00|ELGTZ
102505|2|97133-07010-SEO|FILTRO A/A KIA PICANTO SEONG|3|4.95|0|14.85|2023-11-02 00:00:00|PICAN
102506|1|25281-3C100|TENSOR CORREA UNICA SONATA 3.3|10|62.38|0|623.80|2023-09-03 00:00:00|OTROS
102506|2|39210-3C200-SEO|SENSOR OXIGENO HYUNDAI SONATA 3.3 TRAS RH SEONG|4|36.71|0|146.84|2023-09-03 00:00:00|OTROS
102506|3|23040-26160075S|JGO. ANILLO HYUNDAI GETZ 1.6 0.30 (0.75) FINO SEONG|3|26.44|0|79.32|2023-09-03 00:00:00|ELGTZ
102506|4|21350-22001-213|CARCAZA INF. CORREA TIEMPO ACCENT GETZ 1.3|2|12.04|0|24.08|2023-09-03 00:00:00|ACCEN
102506|5|8266022001|MANILLA DELANTERA EXT. RH HYUNDAI ACCENT|9|9.18|0|82.62|2023-09-03 00:00:00|ACCEN
102507|1|25380-2D100-V|ELECTROVENTILADOR ELANTRA 02-08|3|51.75|0|155.25|2023-01-24 00:00:00|ELGTZ
102507|2|51712-2D300-SEO|DISCO FRENO HYUNDAI ELANTRA XD SEONG|10|41.98|0|419.80|2023-01-24 00:00:00|ELGTZ
102508|1|KIT-02|KIT PISTON Y ANILLO GETZ 1.6 0.20|5|0.00|0|0.00|2023-06-29 00:00:00|GETZ
102508|2|0K6Z2-11SH0|JGO. CONCHA BANCADA PREGIO 0.10|1|25.25|0|25.25|2023-06-29 00:00:00|PREGI
102509|1|0K2C0-10-270|JGO. EMPACADURA CARENS 1.8/SHUMA 1.8|1|50.43|0|50.43|2023-07-15 00:00:00|OTROS
102509|2|24350-23800-TKC|ENGRANAJE CVVT HYUNDAI TUCSON KOR|1|96.60|0|96.60|2023-07-15 00:00:00|TUCSO
102509|3|0K75A-10311B|JGO. CAMISA PREGIO 3.0|5|189.75|0|948.75|2023-07-15 00:00:00|PREGI
102509|4|24420-3C100-SEO|GUIA CADENA LEVA  SONATA 3.3/ SOREN/SEDO/VERA 3.8|10|0.00|0|0.00|2023-07-15 00:00:00|OTROS
102510|1|0K2A-11-7400-TK|SENSOR DE DISTANCIA KIA RIO 1.5|8|14.32|0|114.56|2023-11-07 00:00:00|RIO
102510|2|25261-42920-SEO|ASPA FAN CLUTCH KIA PREGIO 3.0 SEONG|9|19.12|0|172.08|2023-11-07 00:00:00|PREGI
102510|3|21310-02550-PMC|BOMBA ACEITE KIA PICANTO PMC|9|81.54|0|733.86|2023-11-07 00:00:00|PICAN
102510|4|0K2Y3-11-SFX-05|JGO. CONCHA BIELA 0.20 (0.50) CARENS 1.8|7|11.50|0|80.50|2023-11-07 00:00:00|OTROS
102510|5|35310-02900|INYECTOR KIA PICANTO KOREA|9|26.75|0|240.75|2023-11-07 00:00:00|PICAN
102511|1|93490-3K600-TKC|CABLE ESPIRAL HYUNDAI SONATA 04-13|2|24.10|0|48.20|2023-01-29 00:00:00|OTROS
102511|2|22420-37113-OEM|TAPA VALVULA SPORTAGE 2.7 TRASERA RH�|5|0.00|0|0.00|2023-01-29 00:00:00|SPTFE
102512|1|24410-23050-SE|TENSOR TIEMPO HYUNDAI TUCSON GANCHO SEONG|3|25.91|0|77.73|2023-08-28 00:00:00|TUCSO
102512|2|GT10160|POLEA TIEMPO TUCSON GMB|4|26.52|0|106.08|2023-08-28 00:00:00|TUCSO
102512|3|24431-2B000|BRAZO GUIA 1 CADENA TIEMPO KIA CERATO|8|16.30|0|130.40|2023-08-28 00:00:00|OTROS
102513|1|4142139275|COLLARIN TUCSON VALEO|3|32.51|0|97.53|2023-01-16 00:00:00|TUCSO
102513|2|58315-FDA01-SEO|JGO. BANDAS FRENO KIA RIO STYLUS SEONG|6|19.29|0|115.74|2023-01-16 00:00:00|RIO
102513|3|22311-3C100|EMPACADURA CAMARA LH HYUNDAI SONATA 3.3 3CAA0|2|19.62|0|39.24|2023-01-16 00:00:00|OTROS
102513|4|0K72A-32-240A|TERMINAL PREGIO|1|0.00|0|0.00|2023-01-16 00:00:00|PREGI
102514|1|37370-25110|REGULADOR ALTERNADOR HYUNDAI H1-09|3|33.94|0|101.82|2023-08-08 00:00:00|H1
102515|1|57100-4A650|BOMBA DIRECCION HYUNDAI H1 07|10|161.05|0|1610.50|2023-03-17 00:00:00|H1
102515|2|KIT-01|KIT PISTON Y ANILLO TUCSON 0.20|3|0.00|0|0.00|2023-03-17 00:00:00|TUCSO
102515|3|41710-23000|BOMBIN CLUTCH INF. KIA CERATO|10|18.88|0|188.80|2023-03-17 00:00:00|OTROS
102515|4|KIK-017|KIT DE EMBRAGUE KIA RIO 1.5 VALEO (PUB-003)|1|146.64|0|146.64|2023-03-17 00:00:00|RIO
102516|1|24433-03001|GUIA CADENA|10|8.05|0|80.50|2023-04-12 00:00:00|i10
102517|1|54410-3E100|MESETA DELT SUP LH KIA SORENTO 3.8|5|67.75|0|338.75|2023-06-15 00:00:00|OTROS
102517|2|98510-3E000|BOMBA LIMPIA PARABRISAS SANTA FE/TUCSON/GETZ/SPORTAGE (26100)|4|19.33|0|77.32|2023-06-15 00:00:00|SPTFE
102517|3|31110-1C000-SE|TAPA BOMBA GASOLINA GETZ 1.6 SEONG|9|15.73|0|141.57|2023-06-15 00:00:00|ELGTZ
102517|4|57785-26200|ROTULA SANTA FE 2001-2005|2|0.00|0|0.00|2023-06-15 00:00:00|SPTFE
102517|5|30180-10100-SE|TAPA BOMBA GASOLINA ELANTRA SEONG|7|13.01|0|91.07|2023-06-15 00:00:00|ELGTZ
102518|1|0K7Z1-11-SA0-TI|JGO. PISTON KIA PREGIO 3.0 TIK 2K98001H|1|357.66|0|357.66|2023-07-06 00:00:00|PREGI
102518|2|22453-3C120|EMPACADURA TAPA VALVULA LH SEDO/SONA/SOREN 22453-3C110|5|12.08|0|60.40|2023-07-06 00:00:00|OTROS
102519|1|28113-2D000|FILTRO AIRE HYUNDAI ELANTRA 2.0 PMC|5|7.91|0|39.55|2023-01-21 00:00:00|ELGTZ
102519|2|24840-3E000|TENSOR CORREA TIEMPO HYUNDAI SANTA FE (3E500)|9|31.97|0|287.73|2023-01-21 00:00:00|SPTFE
102519|3|21350-2E310-ATT|BOMBA ACEITE TAPA CADENA HYUNDAI TUCSON 2015 2E350|1|241.50|0|241.50|2023-01-21 00:00:00|TUCSO
102519|4|KK1Y0-11SJ0|JGO. SEPARADOR AXIAL KIA RIO STD 150-30|5|4.95|0|24.75|2023-01-21 00:00:00|RIO
102520|1|58510-07000-SE|BOMBA FRENO KIA PICANTO SEONG|8|52.77|0|422.16|2023-11-19 00:00:00|PICAN
102520|2|58510-2B300-SE|BOMBA FRENO HYUNDAI SANTA FE 06-09 SEONG|2|57.50|0|115.00|2023-11-19 00:00:00|SPTFE
102520|3|25411-2F800|MANGUERA SUP. RAD. KIA CERATO 1.6|6|14.95|0|89.70|2023-11-19 00:00:00|OTROS
102520|4|55160-1C200-SEO|BUJE DIFERENCIAL TRAS. HYUNDAI GETZ|2|0.00|0|0.00|2023-11-19 00:00:00|ELGTZ
102520|5|25500-22250-SEO|TERMOSTATO HYUNDAI ACCENT 1.3/1.5 SEONG|1|9.77|0|9.77|2023-11-19 00:00:00|ACCEN
102521|1|0K2A116510A|COLLARIN KIA RIO 1.5|10|15.15|0|151.50|2023-02-18 00:00:00|RIO
102521|2|25100-37202-PMC|BOMBA AGUA KIA SPORTAGE 2.7 PMC|2|64.33|0|128.66|2023-02-18 00:00:00|SPTFE
102522|1|39220-23990|VALVULA TEMPERATURA ACEITE TUCSON|7|15.88|0|111.16|2023-10-14 00:00:00|TUCSO
102522|2|KIK-015|KIT DE EMBRAGUE KIA PREGIO 3.0|4|212.90|0|851.60|2023-10-14 00:00:00|PREGI
102523|1|0K30E-10100-SEO|CAMARA MOTOR KIA RIO 1.5 SEONG|9|504.74|0|4542.66|2023-03-23 00:00:00|RIO
102523|2|24312-2X000|CORREA TIEMPO RIO 1.5 GATES|1|24.48|0|24.48|2023-03-23 00:00:00|RIO
102524|1|24610-33050|TAQUETE H1 07/ SORENTO/SEDO 3.5|7|7.65|0|53.55|2023-08-16 00:00:00|H1
102524|2|54501-FD000-KOR|MESETA RH KIA RIO STYLUS|1|46.00|0|46.00|2023-08-16 00:00:00|RIO
102524|3|24211-35500|ENGRANAJE LEVA KIA PICANTO SEONG|1|33.21|0|33.21|2023-08-16 00:00:00|SPTFE
102525|1|52750-1G000|MOSO TRASERO GETZ/PICANTO|3|72.79|0|218.37|2023-12-15 00:00:00|ELGTZ
102525|2|54584-2E000|BUJE GRANDE MESETA INF. DEL. HYUNDAI TUCSON|6|7.75|0|46.50|2023-12-15 00:00:00|TUCSO
102525|3|57510-4D200|MANGUERA SUCCION DH ALTA SEDONA 3.8|9|0.00|0|0.00|2023-12-15 00:00:00|OTROS
102525|4|22441-22012|EMPACADURA TAPA VALVULA ACCENT|3|4.77|0|14.31|2023-12-15 00:00:00|ACCEN
102526|1|21020-26040-050|JGO. CONCHA BANCADA ACCENT / GETZ 0.20|3|14.31|0|42.93|2023-06-09 00:00:00|GETZ
102526|2|39230-26600|VALVULA TEMPERATURA GETZ (CABLE)|5|27.43|0|137.15|2023-06-09 00:00:00|ELGTZ
102526|3|0K30E-10100-ASS|CAMARA MOTOR KIA RIO STYLUS 1.5 COMPLETA SEONG|5|920.00|0|4600.00|2023-06-09 00:00:00|RIO
102527|1|54840-B4000|BIELETA DEL. RH HYUNDAI i10|4|10.93|0|43.72|2023-09-12 00:00:00|I10
102527|2|0K72A-32-240A|TERMINAL PREGIO|1|0.00|0|0.00|2023-09-12 00:00:00|PREGI
102527|3|25281-37120-SE|TENSOR CORREA UNICA SPORTAGE 2.7 SEONG|6|24.67|0|148.02|2023-09-12 00:00:00|SPTFE
102527|4|0K6Z1-11SE0|JGO. CONCHA BIELA KIA PREGIO STD|4|15.81|0|63.24|2023-09-12 00:00:00|PREGI
102528|1|28411-23600|EMPACADURA MULTIPLE ADMISION HYUNDAI TUCSON ELANT 2.0|6|3.11|0|18.66|2023-02-18 00:00:00|TUCSO
102529|1|31911-2E000|FILTRO GASOLINA HYUNDAI TUCSON SEONG|3|8.49|0|25.47|2023-12-16 00:00:00|TUCSO
102530|1|0K72B-13850E|FILTRO GASOIL KIA PREGIO C/TRAMPA BOMBIN|8|42.11|0|336.88|2023-02-11 00:00:00|PREGI
102530|2|0K30E-10100-ASS|CAMARA MOTOR KIA RIO STYLUS 1.5 COMPLETA SEONG|6|920.00|0|5520.00|2023-02-11 00:00:00|RIO
102530|3|24375-03010|VALVULA OCV ESC HYUNDAI i10|8|47.73|0|381.84|2023-02-11 00:00:00|i10
102530|4|KIK-015|KIT DE EMBRAGUE KIA PREGIO 3.0|9|212.90|0|1916.10|2023-02-11 00:00:00|PREGI
102530|5|56820-4Z000|TERMINAL LH SANTA FE 2014|6|38.63|0|231.78|2023-02-11 00:00:00|SPTFE
102531|1|93410-2E000-SEO|PALANCA LUCES HYUNDAI TUCSON SEONG|1|28.90|0|28.90|2023-03-09 00:00:00|TUCSO
