codart|nomart|grupo|marca|precio_a|precio_b|precio_d|codfam|stk01|stk06|alterno
82660-2E000CA|MANILLA EXT. TUCSON RH KP|TUCSO|00118|0.0000|16.2800|0.0000|CHINA|||
82610-FD10008|MANILLA INT. LH KIA RIO STYLUS KP|RIO|00118|0.0000|7.8500|1.4000|CHINA|||
82620-FD10008|MANILLA INT. RH KIA RIO STYLUS KP|RIO|00118|0.0000|7.8500|1.4000|CHINA|||
82610-2E000|MANILLA INT. LH TUCSON KP|TUCSO|00118|0.0000|9.0600|1.7000|CHINA|||
82620-2E000|MANILLA INT. RH TUCSON KP|TUCSO|00118|0.0000|9.0600|1.7000|CHINA|||
82610-2D000AX|MANILLA INT. LH ELANTRA KP|ELAN|00118|0.0000|7.8500|1.0000|CHINA|||
82620-2D000AX|MANILLA INT. RH ELANTRA KP|ELGTZ|00118|0.0000|7.8500|1.0000|CHINA|||
0K30C-59560-KP|MECANISMO ELEVA VIDRIO KIA RIO|RIO|00118|0.0000|36.6000|11.5000|CHINA|||
51750-FD000-KP|MOSO DELANTERO KIA RIO KP|RIO|00118|0.0000|22.4600|6.3000|CHINA|||
51750-3A003-KP|MOSO DELANTERO TUCSON/SPORT KP|TUCSO|00118|0.0000|26.2000|7.0000|CHINA|||
51750-2D000-KP|MOSO DELANTERO ELANTRA KP|TUCSO|00118|0.0000|22.4600|6.0000|CHINA|||
52710-2D115-KP|MOSO TRASERO ELANTRA CON ABS KP|ELGTZ|00118|0.0000|44.9100|12.0000|CHINA|||
54530-07000-KP|MUNON KIA PICANTO KP|PICAN|00118|0.0000|11.2300|3.0000|CHINA|||
51715-FD000-KP|PUNTA EJE LH RIO STYLUS KP|RIO|00118|0.0000|47.9000|15.5000|CHINA|||
51716-FD000-KP|PUNTA EJE RH RIO STYLUS KP|RIO|00118|0.0000|47.9000|15.5000|CHINA|||
22400-2X001-KP|TAPA VALVULA KIA RIO STYLUS SEONG|RIO|00062|0.0000|43.7800|17.0000|CHINA|||
0K75A-10-100-SE|CAMARA KIA PREGIO S/VAL SEONG|PREGI|00062|0.0000|374.6000|110.5000|CHINA|||
23510-4Z100-SE|BRAZO BIELA KIA PREGIO 3.0 SEONG|PREGI|00062|0.0000|36.0500|11.5000|CHINA|||
0S08941990-SEON|BOMBA CLUTCH SUP PREGIO 3.0 SEONG|PREGI|00062|0.0000|12.3700|4.9500|CHINA|||
0K60E-41920-SEO|BOMBIN CLUTCH INF. PREGIO 3.0 SEONG|PREGI|00062|0.0000|7.9000|3.2000|CHINA|||
23410-22460-050|JGO. PISTON ACCENT 1.5 0.50|ACCEN|00123|0.0000|50.7500|23.6700|KOREA|||
23410-22460-075|JGO. PISTON ACCENT 1.5 0.75|ACCEN|00123|0.0000|50.7500|23.6700|KOREA|||
54610-FD000-RE|BASE AMORTIGUADOR LH KIA RIO STYLUS|RIO|00143|0.0000|19.8500|9.2600|KOREA|||
54615-FD000-RE|BASE AMORTIGUADOR RH KIA RIO STYLUS|RIO|00143|0.0000|19.8500|9.2600|KOREA|||
54812-1C000|BUJE BARRA ESTABILIZADORA GETZ|ELGTZ|00002|0.0000|2.0100|0.3900|KOREA|||
54584-1C300|BUJE MESETA GRANDE GETZ|ELGTZ|00095|0.0000|5.4700|1.8700|KOREA|||
23111-22602|CIGUENAL ACCENT|ACCEN|00143|0.0000|118.4500|76.0700|KOREA|||
KK1Y0-11-SG0-ST|JGO. CONCHA BANCADA KIA RIO 1.5 STD|RIO|00157|0.0000|9.7300|4.5400|KOREA|||
23060-23901-030|JGO. CONCHA BIELA TUCSON 0.30|TUCSO|00158|0.0000|7.7000|3.6000|KOREA|||
23060-23901-100|JGO. CONCHA BIELA TUCSON 0.40|TUCSO|00158|0.0000|7.7000|3.6000|KOREA|||
0K3Y0-11-SF0-RE|JGO. CONCHA BIELA KIA RIO 0.10|RIO|00157|0.0000|7.0700|3.3000|KOREA|||
Buyer Part(Ref)|Buyer Part Name|GRUPO||0.0000|0.0000|0.0000||||
54610-4H000|BASE AMORT DELT  H1 09/SEDONA/STA FE 07-09|SPTFE|00002|0.0000|19.9000|7.1000|KOREA|||
54610-2B000|BASE AMORTIG DELT SANTA FE 2007|SPTFE|00002|0.0000|19.9000|7.1000|KOREA|||
21910-2B500|BASE MOTOR DELT STA FE 06-09/VERA|SPTFE|00092|0.0000|80.9800|30.2700|KOREA|||
23510-2B010|BRAZO BIELA KIA CERATO 1.6|OTROS|00140|0.0000|48.7500|17.4500|KOREA|||
23510-25240|BRAZO BIELA HYUNDAI H1 2009|OTROS|00159|0.0000|45.1400|14.1100|KOREA|||
54820-2F000|BIELETA DELT LH KIA CERATO|OTROS|00002|0.0000|9.8100|2.5200|KOREA|||
54830-2F000|BIELETA DELT RH KIA CERATO|OTROS|00002|0.0000|9.8100|2.5200|KOREA|||
54830-26100|BIELETA DELANTERA SANTA FE 01-06|SPTFE|00002|0.0000|9.0900|3.0000|KOREA|||
27301-38020|BOBINA IGNICION H1 06-07 / SONATA 2.4 / STA FE 2.4|OTROS|00002|0.0000|35.2400|14.7300|KOREA|||
21350-2B000|BOMBA ACEITE KIA CERATO 1.6 TAPA CADENA|OTROS|00160|0.0000|135.3800|43.8800|KOREA|||
21310-38062|BOMBA ACEITE HYUNDAI H1 2007|OFERT|00002|0.0000|103.0000|50.6000|KOREA|||
21310-3E100|BOMBA ACEITE SANTA FE 06-09/OPTIMA 2.7|OFERT|00002|0.0000|76.9800|41.6000|KOREA|||
25100-2B000|BOMBA AGUA KIA CERATO 1.6 CADENA|OTROS|00002|0.0000|31.7800|11.7500|KOREA|||
25100-38450|BOMBA AGUA HYUNDAI H1 07|H1|00002|0.0000|34.0200|13.5700|KOREA|||
25100-38002|BOMBA AGUA STA FE 2.4/SONATA 2.4/OPTIMA 2.4|SPTFE|00002|0.0000|36.2700|11.7500|KOREA|||
41600-4A030|BOMBA CLUTCH SUP HYUNDAI H1 07|H1|00114|0.0000|21.6600|6.4200|KOREA|||
41600-4H100|BOMBA CLUTCH SUP HYUNDAI H1 2009|H1|00114|0.0000|27.3900|11.6200|KOREA|||
41700-4A101|BOMBIN CLUTCH INF HYUNDAI H1 09/H100 KAO0501|H1|00069|0.0000|27.7000|11.0500|KOREA|||
55513-2B200|BUJE BARRA ESTABILIZ TRAS SANTA FE 2007|SPTFE|00002|0.0000|5.1900|0.4900|KOREA|||
54551-4H000|BUJE MESETA H1 07-15 /PQNO STA FE 07|H1|00002|0.0000|5.9000|1.8300|KOREA|||
54584-38010|BUJE MESETA SANTA FE GRANDE 06-12|OTROS|00002|0.0000|7.5100|1.9100|KOREA|||
54555-26000|BUJE MESETA DELT SANTA FE GOLD|SPTFE|00002|0.0000|6.1700|2.3600|KOREA|||
54551-2B000|BUJE MESETA PQNO SANTA FE 2007|SPTFE|00002|0.0000|5.6700|1.5700|KOREA|||
18840-11051|BUJIA HYUNDAI SANTA FE 2007 LARGA (IRIDUIM) *|OTROS|00080|0.0000|7.7300|3.6400|KOREA|||
49130-4A000|CHUMACERA CARDAN HYUNDAI H1 07/STA FE 00-06|OTROS|00002|0.0000|29.1500|8.3700|KOREA|||
21020-38910|JGO. CONCHA BANCADA 0,25 H1 2007 CORREA|H1|00005|0.0000|22.9500|6.6500|KOREA|||
21020-38901|JGO. CONCHA BANCADA 0,50 H1 2007 CORREA|H1|00005|0.0000|22.9500|6.6500|KOREA|||
21020-2B000|JGO. CONCHA BANCADA STD CERATO 1,6|OTROS|00037|0.0000|16.8500|5.7600|KOREA|||
21020-38100|JGO. CONCHA BANCADA STD H1 2007 CORREA|H1|00161|0.0000|17.6000|8.0300|KOREA|||
23060-38900|JGO. CONCHA BIELA  0.25 H1 2007 CORREA|H1|00005|0.0000|15.7000|5.5600|KOREA|||
23060-38540|JGO. CONCHA BIELA STD H1 2007 CORREA|H1|00005|0.0000|14.5000|3.2900|KOREA|||
23060-2B913|JGO. CONCHA BIELA 0,25 CERATO 1,6|OTROS|00005|0.0000|15.4200|3.0200|KOREA|||
23060-38901|JGO. CONCHA BIELA 0.50 H1 2007|H1|00005|0.0000|16.3600|5.8100|KOREA|||
23060-2B000|JGO. CONCHA BIELA STD CERATO 1,6|OTROS|00005|0.0000|12.0400|2.8800|KOREA|||
0K79A-17201|EJE MANDO CAJA KIA PREGIO 24 DTS|PREGI|00007|0.0000|82.4000|31.3400|KOREA|||
22311-2B000|EMPACADURA CAMARA KIA CERATO 1.6|OTROS|00002|0.0000|7.1600|2.5800|KOREA|||
22311-38400|EMPACADURA CAMARA HYUNDAI H1 06-07 CORREA|H1|00002|0.0000|11.7700|2.0800|KOREA|||
22311-2C200|EMPACADURA CAMARA H1 2009 DE CADENA|H1|00002|0.0000|11.7700|4.1800|KOREA|||
22311-3E150|EMPACADURA CAMARA RH SANTA FE|SPTFE|00002|0.0000|15.2400|3.4400|KOREA|||
22441-3E021|EMPACADURA TAPA VALVULA RH STA FE 2007/ OPTI 07|SPTFE|00002|0.0000|4.6400|0.9700|KOREA|||
22441-38010|EMPACADURA TAPA VALVULA HYUNDAI H1 2007|OTROS|00002|0.0000|7.6300|1.1700|KOREA|||
0K71E17336A|ESTOPERA COLA CAJA PREGIO|PREGI|00064|0.0000|4.6400|1.0500|KOREA|||
21421-25000|ESTOPERA DELT CIG H1 09/ NEW CARENS|H1|00064|0.0000|7.5100|1.7900|KOREA|||
21421-2B000|ESTOPERA DELT CIG KIA CERATO 1.6|OTROS|00064|0.0000|5.1900|1.2000|KOREA|||
21443-2B000|ESTOPERA TRAS CIG KIA CERATO 1.6|OTROS|00110|0.0000|12.4600|2.5100|KOREA|||
31973-44001|FILTRO GASOIL  H100|OTROS|00002|0.0000|0.0000|0.0000|KOREA|||
31911-38204|FILTRO GASOLINA H1 2007 SUMERGIBLE/SONATA 05|H1|00002|0.0000|18.3600|5.2000|KOREA|||
31910-2H000|FILTRO GASOLINA H1 2009 / NEW CARENS|H1|00002|0.0000|13.4600|3.7800|KOREA|||
31112-2B000|FILTRO GASOLINA SANTA FE 06-09|SPTFE|00002|0.0000|11.8500|4.5500|KOREA|||
22224-25000|GOMA VALVULA H1 2009 / KIA OPTIMA / CARENS II|H1|00064|0.0000|1.0800|0.2900|KOREA|||
22224-38010|GOMA VALVULA H1 2007/H100/LANCER/SIGNO|H1|00064|0.0000|0.8000|0.1700|KOREA|||
20910-2CA00|JGO. EMPACADURA HYUNDAI H1 2009|H1|00002|0.0000|52.1500|18.4100|KOREA|||
20910-38E00|JGO. EMPACADURA HYUNDAI H1 2007|H1|00002|0.0000|40.2100|16.0400|KOREA|||
20910-3EA01|JGO. EMPACADURA SANTA FE 2007-09|SPTFE|00002|0.0000|79.3700|31.6600|KOREA|||
HDK-169|KIT EMBRAGUE HYUNDAI H1 2009 23 ESTRIAS(VALEO)|OFERT|00002|0.0000|146.3000|75.7900|KOREA|||
HDK-146|KIT EMBRAGUE HYUNDAI H1 2.4 2007 (SECO)|OTROS|00002|0.0000|167.8400|53.2100|KOREA|||
545014A600|MESETA DELT INF DER H1 01-07|H1|00002|0.0000|59.1600|19.1700|KOREA|||
545004A600|MESETA DELT INF IZQ H1 01-07|H1|00002|0.0000|59.1600|19.1700|KOREA|||
54530-3J000|MUNON HYUNDAI H1 2009 / VERACRUZ / SEDONA|H1|00095|0.0000|19.2700|6.4800|KOREA|||
54530-4A000|MUNON INF HYUNDAI H1 2007|H1|00169|0.0000|17.6000|7.0200|KOREA|||
54530-2B000|MUNON SANTA FE 01-15 TODAS|SPTFE|00002|0.0000|12.5000|3.7400|KOREA|||
54417-4AA00|MUNON SUPERIOR HYUNDAI H1 2007|H1|00169|0.0000|17.0000|5.5300|KOREA|||
0KW58-18-990|RELE BUJIA KIA PREGIO 3,07 (RB34761100)|PREGI|00002|0.0000|16.1900|4.4600|KOREA|||
57729-4A010|ROTULA HYUNDAI H1 05-07 (4B000)|H1|00002|0.0000|14.0800|4.1900|KOREA|||
57724-4H000|ROTULA HYUNDAI H1 2008-2015 4H100|H1|00002|0.0000|12.8100|3.6100|KOREA|||
39310-38050|SENSOR LEVA H1/SONATA/PICANTO/OPTIMA|H1|00034|0.0000|26.5400|5.0100|KOREA|||
39350-2B000|SENSOR ARBOL LEVA KIA CERATO 1.6|OTROS|00002|0.0000|29.1000|9.1100|KOREA|||
39350-3E110|SENSOR LEVA DER SANTA FE 2007/OPTIMA 07-10|SPTFE|00074|0.0000|32.2500|10.4500|KOREA|||
28164-3C100|SENSOR MAF SONATA 3.3/STA FE 2.7/OPTIMA/SORENTO|OTROS|00140|0.0000|56.6500|23.0100|KOREA|||
39210-3E130|SENSOR OXIG IZQ SANTA FE 2007|SPTFE|00127|0.0000|70.5000|25.5500|KOREA|||
39210-3E210|SENSOR OXIG DER SANTA FE 2007|SPTFE|00080|0.0000|73.0800|26.4800|KOREA|||
39180-2B000|SENSOR POSICION CIG KIA CERATO 1.6|OTROS|00002|0.0000|23.0100|7.9900|KOREA|||
0K202-15205A|TAPA RADIADOR PREGIO|PREGI||0.0000|3.9800|0.6300||||
56820-4H000|TERMINAL RH HYUNDAI H1 2009|H1|00002|0.0000|15.9900|5.2400|KOREA|||
56820-2B900|TERMINAL RH HYUNDAI SANTA FE 2007|SPTFE|00002|0.0000|16.2500|5.8200|KOREA|||
56820-4A600|TERMINAL DIRECCION H1 2005-2007 (5687243010)|OTROS|00002|0.0000|8.9800|3.2800|KOREA|||
56820-2B000|TERMINAL LH HYUNDAI SANTA FE 2007|SPTFE|00002|0.0000|16.2500|5.7700|KOREA|||
56820-4H100|TERMINAL LH HYUNDAI H1 2009|H1|00002|0.0000|15.9900|4.9900|KOREA|||
25460-3E700|TUBO AGUA SANTA FE 06-09/ OPTIMA 2.7|SPTFE|00159|0.0000|14.9400|3.0400|KOREA|||
35150-2B000|VALVULA IAC KIA CERATO 1,6/TUCSON|OTROS|00122|0.0000|34.7000|11.0600|KOREA|||
24356-3E000|VALVULA OCV DER SANTA FE 2007-2009|SPTFE|00159|0.0000|52.5000|14.4500|KOREA|||
24355-3E000|VALVULA OCV IZQ SANTA FE 2007-2009|SPTFE|00159|0.0000|52.5000|14.1100|KOREA|||
58510-07000-X2|BOMBA FRENO PICANTO X2|PICAN|00183|0.0000|56.9100|22.7000|KOREA|||
23110-4X000-OEM|CIGUENAL KIA PREGIO 3.0 OEM|PREGI|00127|0.0000|360.5000|198.4900|KOREA|||
EMPCASPOR|EMPACADURA CAMARA SPORTAGE TEMPORTAL NO FACTU|||0.0000|10.6300|3.4400||||
22441-2B000-K|EMPACADURA TAPA VALVULA CERATO 1.6 RAON|OTROS|00122|0.0000|3.8700|0.9600|KOREA|||
HDK-062-SECO|KIT EMBRAGUE KIA PICANTO SECO|PICAN|00052|0.0000|85.5000|29.5600|KOREA|||
39180-23910-K|SENSOR POSICION CIGUENAL TUCSON/ELAN|TUCSO|00122|0.0000|13.2300|4.8500|KOREA|||
21810-2E000-R|BASE MOTOR RH TUCSON KP|TUCSO|00118|0.0000|26.7800|9.5500|CHINA|||
54540-FD000|BUJE BARRA TENSORA KIA RIO STYLUS|RIO|00095|0.0000|6.9000|1.5200|KOREA|||
27501-22000|JGO. CABLE BUJIA ACCENT/GETZ 1.3|ACCEN|00143|0.0000|7.5600|3.6900|KOREA|||
0K30E-102770|JGO. EMPACADURA KIA RIO STYLUS 1.5|RIO|00143|0.0000|27.7800|11.7300|KOREA|||
002|KIT MICROFILTRO TODOS|ELGTZ|00143|0.0000|2.8000|0.7500|KOREA|||
KITRODPRE-REE|KIT RODAMIENTO DEL. PREGIO (INT+EXT)|PREGI|00141|0.0000|16.2000|6.3000|KOREA|||
0K72A-32-270|ROTULA KIA PREGIO 3.0|PREGI|00143|0.0000|12.0900|5.1600|KOREA|||
55530-2E100|BIELETA TRASERA TUCSON|TUCSO|00143|0.0000|7.6700|3.7500|KOREA|||
54610-D7000|BASE AMORT. DEL TUCSON 15-18 (D3000)|TUCSO|00002|0.0000|22.2000|7.1800|KOREA|||
21930-2F100|BASE MOTOR TRASERA CERATO T/M (2F500)|OTROS|00095|0.0000|23.4400|8.5700|KOREA|||
27300-2E000|BOBINA HYUNDAI TUCSON 2016|TUCSO|00151|0.0000|28.1800|10.3000|KOREA|||
21310-3C300|BOMBA ACEITE SORENTO 3.8/SONATA 3.3|OTROS|00004|0.0000|127.6400|44.9400|KOREA|||
41710-23000|BOMBIN CLUTCH INF. KIA CERATO|OTROS|00137|0.0000|15.3800|4.6700|KOREA|||
25212-2C001|CORREA UNICA H1 09 6PK2352|H1|00139|0.0000|19.2300|7.6700|KOREA|||
25212-3C100|CORREA UNICA SOREN 3.8/SON 3.3/SEDO 6PK2475|OTROS|00031|0.0000|18.9700|6.9500|KOREA|||
25212-2E820|CORREA UNICA TUCSON 2015-18|TUCSO|00031|0.0000|10.7900|3.5600|KOREA|||
58129-44010|DISCO FRENO HYUNDAI H1 09|OTROS|00002|0.0000|29.8800|10.9200|KOREA|||
25380-2F901|ELECTROVENDILADOR KIA CERATO 1.6|OTROS|00162|0.0000|95.1000|36.3400|KOREA|||
43119-28020|ESTOPERA CAJA KIA/HYUNDAI VARIOS (28060)|GETZ|00151|0.0000|2.5200|0.9200|KOREA|||
25720-23600|FAN CLUTCH HYUNDAI H1 07|H1|00001|0.0000|75.5000|27.1700|KOREA|||
28113-2F800|FILTRO AIRE KIA CERATO|OTROS|00151|0.0000|7.1700|2.0300|KOREA|||
0K72B-13850E|FILTRO GASOIL KIA PREGIO C/TRAMPA BOMBIN|PREGI|00002|0.0000|30.7800|7.2200|KOREA|||
0K72B-46500|GUAYA SELECTORA KIA PREGIO LARGA|PREGI|00002|0.0000|22.7000|7.8400|KOREA|||
0VN01-13H50C|INYECTOR KIA PREGIO 3.0|PREGI|00162|0.0000|81.4600|29.7700|KOREA|||
20910-2EU07|JGO. EMPACADURA TUCSON 15-18|TUCSO|00002|0.0000|98.7000|34.5300|KOREA|||
23040-2B001|JGO. ANILLO CERATO 1.6 STD|OTROS|00073|0.0000|26.9000|9.1500|KOREA|||
39300-22600|SENSOR MAP KIA CERATO|OTROS|00127|0.0000|42.0000|13.3500|KOREA|||
0VS0110137A|TORNILLO CAMARA KIA PREGIO 3.0|PREGI|00165|0.0000|5.5000|1.1600|KOREA|||
39220-23990|VALVULA TEMPERATURA ACEITE TUCSON|TUCSO|00084|0.0000|13.2900|3.4200|KOREA|||
21310-2C200|BOMBA ACEITE HYUNDAI H1 09 (2C200)|H1|00004|0.0000|144.0000|52.3600|KOREA|||
23060-2G120|JGO. CONCHA BIELA STD H1 09 CADENA/NEW CA 2G121|H1|00005|0.0000|12.5800|3.0300|KOREA|||
21030-38100|JGO. SEPARADOR AXIAL STD HYUNDAI H1 07|H1|00005|0.0000|6.6100|1.1500|KOREA|||
21930-26200|BASE MOTOR TRASERA SANTA FE 01-05|SPTFE|00092|0.0000|36.9300|13.3800|KOREA|||
0K2A218W63|REGULADOR ALTERNADOR KIA RIO 1.5|RIO|00002|0.0000|18.7000|5.9800|KOREA|||
23040-38200|JGO. ANILLO STD H1 07|H1|00073|0.0000|31.8300|9.7500|KOREA|||
23040-25200|JGO. ANILLO STD H1 09|H1|00073|0.0000|38.3100|10.2500|KOREA|||
25412-2F800|MANGUERA INF. RAD. CERATO 1.6|OTROS|00002|0.0000|11.6500|2.7700|KOREA|||
25411-2F800|MANGUERA SUP. RAD. CERATO 1.6|OTROS|00002|0.0000|10.9300|2.7700|KOREA|||
31110-2F000|BOMBA GASOLINA CERATO 1.6|OTROS|00002|0.0000|137.4100|47.9000|KOREA|||
94460-2F000|FLOTANTE GASOLINA CERATO 1.6|OTROS|00002|0.0000|14.9000|4.5700|KOREA|||
51760-3K000|MUNON INF SONATA 99-05 / OPTIMA 06-09|OTROS|00002|0.0000|15.3000|4.3600|KOREA|||
25460-37101|TUBO AGUA KIA SPORTAGE 2.7/ SANTA FE GOLD|SPTFE|00159|0.0000|18.3600|3.0400|KOREA|||
25411-2E200|MANGUERA SUP. RAD. SPORTAGE 2.7|OTROS|00095|0.0000|17.5000|5.4200|KOREA|||
25412-2E200|MANGUERA INF. RAD. SPORTAGE 2.7|OTROS|00095|0.0000|13.5000|3.9500|KOREA|||
39350-37110|SENSOR ARBOL LEVA SPORTAGE 2.7|SPTFE|00074|0.0000|13.9600|5.5700|KOREA|||
39210-37513|SENSOR OXIGENO SPORTAGE 2.7 RH|SPTFE|00080|0.0000|82.1500|29.7700|KOREA|||
39210-37543|SENSOR OXIGENO SPORTAGE 2.7 LH|SPTFE|00138|0.0000|41.0900|13.5100|KOREA|||
35301-1C000|REGULADOR GASOLINA GETZ 1.6|ELGTZ|00084|0.0000|20.4500|7.4100|KOREA|||
43222-4Y000|RODAMIENTO EJE MANDO KIA PREGIO 3.0|PREGI|00141|0.0000|26.3300|6.3400|KOREA|||
54830-4H000|BIELETA DELANTERA H1 09 RH|H1|00002|0.0000|12.1400|2.7700|KOREA|||
54840-4H000|BIELETA DELANTERA H1 09 LH|H1|00002|0.0000|12.1400|2.8100|KOREA|||
93810-3K000|SENSOR LUZ STOP T/A TUC/GTZ/ELAN/SPTG|ELGTZ|00127|0.0000|10.2700|2.9200|KOREA|||
93810-2E000|SENSOR LUZ STOP T/M TUC/GTZ/ELAN/SPTG|ELGTZ|00127|0.0000|9.1700|1.9200|KOREA|||
54840-26100|BIELETA DELANTA H1 RH OJO REVISAR|OTROS|00002|0.0000|9.0000|3.2900|KOREA|||
23040-3E001-AZ|JGO. ANILLO SPORTAGE 2.7 STD|SPTFE|00073|0.0000|49.6700|14.2100|KOREA|||
22441-3E011|EMPACADURA TAPA VALVULA LH STA FE 2007/ OPTI 07|SPTFE|00002|0.0000|4.6400|0.9800|KOREA|||
22311-37320|EMPACADURA CAMARA RH SPORTAGE 2.7/STA FE GOLD|SPTFE|00002|0.0000|9.5900|3.5000|KOREA|||
22311-37310|EMPACADURA CAMARA LH SPORTAGE 2.7/STA FE GOLD|SPTFE|00002|0.0000|10.6300|3.4400|KOREA|||
23356-38020|CORREA BALANCEADORA H1 65 DTS|H1|00139|0.0000|6.0800|1.7400|KOREA|||
24312-38220|CORREA TIEMPO HYUNDAI H1 2007|H1|00139|0.0000|32.5700|10.5100|KOREA|||
24450-38010|POLEA TENSORA TIEMPO H1 2007 / SONATA 2.5|OTROS|00001|0.0000|17.6500|5.6300|KOREA|||
24810-38001|POLEA LOCA CORREA TIEMPO H1 2007|OTROS|00001|0.0000|17.6500|5.7900|KOREA|||
24410-38001|TENSOR HIDRAULICO HYUNDAI H1 2007|SPTFE|00127|0.0000|60.7100|20.9000|KOREA|||
23357-38001|POLEA TENSORA CORREA BALANCERADORA H1 07|OTROS|00001|0.0000|15.4500|4.8200|KOREA|||
24471-25001|GUIA CADENA BOMBA ACEITE H1 09/ CARENS II|OTROS|00004|0.0000|8.2000|2.0100|KOREA|||
24410-25000|TENSOR CADENA TIEMPO SONATA/CERAT/H1/SOR/SEDON|OTROS|00168|0.0000|45.0000|12.8300|KOREA|||
24321-25000|CADENA TIEMPO H1 09|OTROS|00122|0.0000|34.1000|13.6400|KOREA|||
24322-25000|CADENA BOMBA ACEITE H1 09|OTROS|00122|0.0000|17.8700|6.3600|KOREA|||
24840-3E000|TENSOR CORREA TIEMPO SANTA FE|SPTFE|00126|0.0000|36.0100|13.5400|KOREA|||
24410-3E100|TENSOR HIDRAULICO TIEMPO STA FE 07|SPTFE|00074|0.0000|37.1300|13.9800|KOREA|||
24321-2B200|CADENA TIEMPO KIA CERATO (2B000)|OTROS|00122|0.0000|30.4200|10.8200|KOREA|||
24431-2B000|BRAZO GUIA 1 CADENA TIEMPO KIA CERATO|OTROS|00122|0.0000|11.9100|4.2400|KOREA|||
24321-2E010|CADENA TIEMPO TUCSON 2015-18|OTROS|00004|0.0000|86.0700|30.6300|KOREA|||
24410-2E000|TENSOR CADENA TUCSON 15-18|OTROS|00168|0.0000|30.1500|10.7300|KOREA|||
24410-25001|TENSOR CADENA TIEMPO SONATA/CERAT/H1/SOR/SEDON|OTROS|00168|0.0000|36.0500|12.8300|KOREA|||
22311-3E100|EMPACADURA CAMARA LH SANTA FE|SPTFE|00002|0.0000|9.5900|3.5000|KOREA|||
TCK313-BAND|KIT TIEMPO HYUNDAI H1 07 (GMB+BANDO)|H1|00002|0.0000|154.5300|0.0000|KOREA|||
23124-26030|DAMPER HYUNDAI GETZ 1.6 MOBIS|ELGTZ|00004|0.0000|47.7000|12.0000|KOREA|||
22410-26650|TAPA VALVULA HYUNDAI ACC CVVT 1.6 / KIA RIO 1.6|ACCEN|00062|0.0000|38.6400|14.0000|CHINA|||
0VN01-13H50C-SE|INYECTOR KIA PREGIO 3.0 SEONG|PREGI|00062|0.0000|30.8000|9.0000|CHINA|||
0K72B-13850E-SE|FILTRO GASOIL PREGIO C/TRAMPA BOMBIN SEONG|PREGI|00062|0.0000|14.9000|7.7000|CHINA|||
4PK970-MITSU|CORREA A/A KIA RIO 970|MITSU|00099|0.0000|4.4100|2.6000|OTROS|||
3PK675-MITSU|CORREA D/HIDRA TUCSON/ELANTRA|MITSU|00099|0.0000|5.5200|3.0000|OTROS|||
110S8M22|CORREA TIEMPO ACCENT 1.3/1.5/GETZ 1.3 110D|MITSU|00099|0.0000|16.5000|9.6000|OTROS|||
105RU22|CORREA TIEMPO GETZ 1.6/ELAN 1.6|MITSU|00099|0.0000|13.5000|7.8000|OTROS|||
175S8M29|CORREA TIEMPO HYUNDAI H1 175D|MITSU|00099|0.0000|34.2200|18.6000|OTROS|||
163RU25|CORREA TIEMPO H100 163D|MITSU|00099|0.0000|28.7000|15.6000|OTROS|||
137S8M22|CORREA TIEMPO KIA RIO 1.5 137D|MITSU|00099|0.0000|21.5000|12.6000|OTROS|||
207YU32|CORREA TIEMPO SPORTAGE 2.7/SANTA FE 207DTS|MITSU|00099|0.0000|42.5000|24.0000|OTROS|||
219YU32|CORREA TIEMPO SANTA FE 07/09 219D|MITSU|00099|0.0000|49.0000|29.4000|OTROS|||
113RU24|CORREA TIEMPO TUCSON/ELANTRA 2.0 113D|MITSU|00099|0.0000|17.5000|10.2000|OTROS|||
6PK2100|CORREA UNICA SANTA FE 27 07-09|MITSU|00099|0.0000|25.0000|15.0000|OTROS|||
57150-2E000|ENVASE RESERVORIO DIRECCION TUCSON|TUCSO|00007|0.0000|15.3000|4.9400|KOREA|||
25100-2E020|BOMBA AGUA TUCSON 2015-18|TUCSO|00002|0.0000|41.5300|13.9900|KOREA|||
22100-23780|CAMARA HYUNDAI TUCSON / SPTG 2.0|TUCSO|00005|0.0000|413.7400|155.5500|KOREA|||
31380-3K100|REGULADOR GASOLINA KIA SONATA 3.3|OTROS|00004|0.0000|21.5400|6.8300|KOREA|||
25380-1F380|ELECTROVENTILADOR KIA SPORTAGE 2.7|SPTFE|00002|0.0000|119.0000|35.4700|KOREA|||
21930-07101-K|BASE CAJA HUESITO KIA PICANTO T/A|PICAN|00002|0.0000|17.8900|6.5500|KOREA|||
23410-42703|JGO. PISTON HYUNDAI H100 STD|OTROS|00002|0.0000|121.6000|34.5200|KOREA|||
25100-42541|BOMBA AGUA HYUNDAI H100 MD972002|OTROS|00002|0.0000|48.9100|18.3900|KOREA|||
20910-42E10|JGO. EMPACADURA H100|OTROS|00002|0.0000|52.2300|16.6000|KOREA|||
21150-42000|ASPERSORES DE ACEITE HYUNDAI H100|H1|00127|0.0000|8.6100|1.3300|KOREA|||
23060-42920|JGO. CONCHA BIELA HYUNDAI H100 STD|OTROS|00005|0.0000|16.8300|3.4900|KOREA|||
23517-42001|JGO. BOCINAS HYUNDAI H100|OTROS|00072|0.0000|12.8100|3.6400|KOREA|||
25410-4F150|MANGUERA INFERIOR RADIADOR H100|OTROS|00002|0.0000|10.2400|2.5700|KOREA|||
