codmovart|fecha_mov|tipinv|cantidad|almacen|numdoc
21421-35011-HAN|2023-03-30 00:00:00|SAL|9|01|101098
23040-3C100-050|2023-01-14 00:00:00|SAL|8|01|101099
22211-42220|2023-01-14 00:00:00|SAL|10|01|101099
54551-1C000|2023-04-24 00:00:00|SAL|1|01|101100
0K30A-18-891-TK|2023-04-24 00:00:00|SAL|8|01|101100
57100-4H200-SE|2023-09-21 00:00:00|SAL|2|01|101101
54610-2E200|2023-09-21 00:00:00|SAL|2|01|101102
28113-1C000-SEO|2023-01-02 00:00:00|SAL|10|01|101103
23060-23901-STD|2023-01-02 00:00:00|SAL|2|01|101103
39350-25010-TKC|2023-01-02 00:00:00|SAL|6|01|101103
22321-23000|2023-01-02 00:00:00|SAL|9|01|101103
22441-03050|2023-08-16 00:00:00|SAL|10|01|101104
0K30A-18891-DHM|2023-08-16 00:00:00|SAL|7|01|101104
86812-2E010-SEO|2023-08-16 00:00:00|SAL|3|01|101104
21020-02500|2023-08-16 00:00:00|SAL|10|01|101104
39330-22000-TKC|2023-01-25 00:00:00|SAL|8|01|101105
KITPICSTD|2023-01-25 00:00:00|SAL|4|01|101105
25287-2C000|2023-01-25 00:00:00|SAL|10|01|101105
22226-23500|2023-01-25 00:00:00|SAL|5|01|101105
56820-2E000|2023-03-03 00:00:00|SAL|10|01|101106
31911-2E000|2023-03-03 00:00:00|SAL|5|01|101106
24211-26100|2023-04-03 00:00:00|SAL|4|01|101107
23410-38200-050|2023-04-03 00:00:00|SAL|3|01|101107
35150-33010-TKC|2023-04-03 00:00:00|SAL|3|01|101107
28113-1C000|2023-04-03 00:00:00|SAL|3|01|101107
24321-26060-TKC|2023-04-03 00:00:00|SAL|9|01|101107
21830-2E000|2023-01-28 00:00:00|SAL|5|01|101108
KHBK-207YU32|2023-09-12 00:00:00|SAL|3|01|101109
35310-38010|2023-09-12 00:00:00|SAL|3|01|101109
545014A600|2023-09-12 00:00:00|SAL|1|01|101109
51760-1G000-SEO|2023-01-20 00:00:00|SAL|3|01|101110
54830-FD001-CH|2023-01-20 00:00:00|SAL|7|01|101110
23510-4Z100-TKC|2023-06-15 00:00:00|SAL|8|01|101111
39250-26600|2023-06-15 00:00:00|SAL|1|01|101111
0K72A-34-830|2023-06-15 00:00:00|SAL|9|01|101111
54551-C5000|2023-06-15 00:00:00|SAL|5|01|101111
KHBK-105RU22|2023-04-18 00:00:00|SAL|5|01|101112
23510-02501-SEO|2023-04-18 00:00:00|SAL|8|01|101112
21020-3C131|2023-04-18 00:00:00|SAL|4|01|101112
23510-02501-TKC|2023-04-18 00:00:00|SAL|10|01|101112
23041-2E000|2023-06-07 00:00:00|SAL|3|01|101113
42421-39000|2023-06-07 00:00:00|SAL|5|01|101113
94430-2B000-SEO|2023-06-07 00:00:00|SAL|9|01|101113
41610-2D100|2023-12-11 00:00:00|SAL|5|01|101114
24820-3C100-SEO|2023-12-11 00:00:00|SAL|10|01|101114
24312-37500|2023-10-21 00:00:00|SAL|6|01|101115
95671-2B000|2023-07-06 00:00:00|SAL|6|01|101116
25100-23010-K|2023-07-06 00:00:00|SAL|7|01|101116
0K30E-18-10X-CH|2023-07-06 00:00:00|SAL|5|01|101116
24321-26701-SE|2023-07-06 00:00:00|SAL|1|01|101116
24450-38010|2023-01-25 00:00:00|SAL|2|01|101117
54410-3F601|2023-01-25 00:00:00|SAL|9|01|101117
23121-23000|2023-01-25 00:00:00|SAL|7|01|101117
0K79A-18300|2023-01-25 00:00:00|SAL|7|01|101117
0K65D-12111-GMP|2023-03-23 00:00:00|SAL|2|01|101118
56820-1G900-SEO|2023-03-23 00:00:00|SAL|10|01|101118
25380-1C160|2023-03-23 00:00:00|SAL|5|01|101118
21310-26650-DHM|2023-03-23 00:00:00|SAL|3|01|101118
0K75A46600D|2023-03-23 00:00:00|SAL|7|01|101118
27300-3980B-SEO|2023-05-16 00:00:00|SAL|4|01|101119
25411-07000|2023-05-16 00:00:00|SAL|10|01|101119
31911-2E000-K|2023-05-16 00:00:00|SAL|8|01|101119
0K01W-15-140|2023-06-16 00:00:00|SAL|5|01|101120
23510-26030-SEO|2023-06-16 00:00:00|SAL|10|01|101120
25412-22050-SE|2023-06-16 00:00:00|SAL|5|01|101120
58129-44010|2023-12-15 00:00:00|SAL|9|01|101121
39180-25300-TKC|2023-12-15 00:00:00|SAL|2|01|101121
23410-2G200-STD|2023-06-06 00:00:00|SAL|4|01|101122
56820-4D000|2023-06-06 00:00:00|SAL|9|01|101122
35150-33010|2023-06-06 00:00:00|SAL|2|01|101122
21910-2F150|2023-06-06 00:00:00|SAL|3|01|101122
24312-26050-BA|2023-10-02 00:00:00|SAL|5|01|101123
23041-3C502-STD|2023-06-02 00:00:00|SAL|8|01|101124
22321-26000|2023-03-16 00:00:00|SAL|1|01|101125
23124-2C050|2023-03-16 00:00:00|SAL|7|01|101125
24410-26000-SE|2023-07-29 00:00:00|SAL|1|01|101126
93742699|2023-07-29 00:00:00|SAL|4|01|101126
23410-02270-050|2023-07-29 00:00:00|SAL|9|01|101126
0K30E-12111|2023-07-29 00:00:00|SAL|6|01|101126
54811-3E160-SEO|2023-06-06 00:00:00|SAL|1|01|101127
22443-23001-SE|2023-06-06 00:00:00|SAL|2|01|101127
82210-2E000-SEO|2023-06-06 00:00:00|SAL|2|01|101127
553202E000|2023-04-07 00:00:00|SAL|2|01|101128
56321-39010|2023-04-07 00:00:00|SAL|10|01|101128
273012B000|2023-04-07 00:00:00|SAL|4|01|101128
41710-39001|2023-04-07 00:00:00|SAL|2|01|101128
24317-42020|2023-04-07 00:00:00|SAL|4|01|101128
24410-23050-V|2023-05-22 00:00:00|SAL|6|01|101129
82610-2E000|2023-05-22 00:00:00|SAL|5|01|101129
36100-38090|2023-05-22 00:00:00|SAL|10|01|101129
TAPARADIADOR|2023-05-22 00:00:00|SAL|3|01|101129
23060-22952|2023-05-07 00:00:00|SAL|3|01|101130
2410-23701|2023-05-07 00:00:00|SAL|1|01|101130
25411-07000|2023-12-02 00:00:00|SAL|10|01|101131
25500-23010-SE|2023-12-02 00:00:00|SAL|8|01|101131
94240-22015|2023-12-02 00:00:00|SAL|1|01|101131
92202-2E000-SEO|2023-07-15 00:00:00|SAL|3|01|101132
KK1Y0-11-SHX-05|2023-07-15 00:00:00|SAL|10|01|101132
23040-3C101-050|2023-07-15 00:00:00|SAL|6|01|101132
39210-02640|2023-07-15 00:00:00|SAL|3|01|101132
31110-2B000-SE|2023-01-18 00:00:00|SAL|9|01|101133
58305-4HA00|2023-01-18 00:00:00|SAL|9|01|101133
24321-23770-TKC|2023-01-18 00:00:00|SAL|4|01|101133
94460-3K000|2023-01-18 00:00:00|SAL|2|01|101133
97133-07010-SEO|2023-03-06 00:00:00|SAL|5|01|101134
97133-2D200|2023-03-06 00:00:00|SAL|3|01|101134
24810-2X700-SE|2023-03-06 00:00:00|SAL|4|01|101134
0K79A-32110A-SE|2023-03-06 00:00:00|SAL|1|01|101134
DAC458439/41|2023-09-09 00:00:00|SAL|9|01|101135
27301-26600-K|2023-09-09 00:00:00|SAL|1|01|101135
39250-37150-SEO|2023-09-09 00:00:00|SAL|7|01|101135
24356-25000|2023-11-07 00:00:00|SAL|1|01|101136
0K72A-34-840|2023-11-07 00:00:00|SAL|2|01|101136
0K30A-1335ZA|2023-11-07 00:00:00|SAL|1|01|101136
PINT202|2023-11-07 00:00:00|SAL|3|01|101136
55513-2G000|2023-11-07 00:00:00|SAL|2|01|101136
23510-3E101-SEO|2023-06-06 00:00:00|SAL|7|01|101137
21810FD060|2023-06-06 00:00:00|SAL|5|01|101137
20910-3EA00-SE|2023-06-06 00:00:00|SAL|4|01|101137
22441-2X001-PMC|2023-01-17 00:00:00|SAL|5|01|101138
94650-42051|2023-01-17 00:00:00|SAL|8|01|101138
KITPISH17-030|2023-01-17 00:00:00|SAL|5|01|101138
39350-2B000|2023-01-17 00:00:00|SAL|3|01|101138
25330-2E000-OEM|2023-01-17 00:00:00|SAL|4|01|101138
24431-37100-SE|2023-03-28 00:00:00|SAL|4|01|101139
0K75A-10-271|2023-03-28 00:00:00|SAL|5|01|101139
37300-3C120|2023-07-11 00:00:00|SAL|3|01|101140
24321-23770|2023-07-11 00:00:00|SAL|4|01|101140
21443-33005-KOS|2023-07-11 00:00:00|SAL|9|01|101140
KITSPORT020|2023-07-11 00:00:00|SAL|4|01|101140
24356-3E000-TKC|2023-07-11 00:00:00|SAL|7|01|101140
54580-3E100|2023-08-27 00:00:00|SAL|1|01|101141
24840-3E000-SEO|2023-08-27 00:00:00|SAL|6|01|101141
0B3C710602B-HAN|2023-08-27 00:00:00|SAL|10|01|101141
22311-2E080|2023-02-19 00:00:00|SAL|5|01|101142
23510-38001-SEO|2023-02-19 00:00:00|SAL|7|01|101142
3922022020|2023-02-19 00:00:00|SAL|5|01|101142
0K2FA-34-550|2023-03-08 00:00:00|SAL|10|01|101143
21810-2D050-DHM|2023-03-08 00:00:00|SAL|4|01|101143
55323-1C000-OEM|2023-03-08 00:00:00|SAL|3|01|101143
22212-2E000|2023-03-08 00:00:00|SAL|10|01|101143
25100-42541|2023-03-08 00:00:00|SAL|4|01|101143
0K30A-18-891-K|2023-05-18 00:00:00|SAL|8|01|101144
23040-26160|2023-05-18 00:00:00|SAL|7|01|101144
43794-1C000|2023-12-17 00:00:00|SAL|3|01|101145
82662-4A300-SEO|2023-12-17 00:00:00|SAL|7|01|101145
28164-23720-TKC|2023-12-17 00:00:00|SAL|7|01|101145
82620-2E000|2023-12-17 00:00:00|SAL|6|01|101145
25100-4Z000|2023-12-17 00:00:00|SAL|4|01|101145
21830-1C370-K|2023-08-29 00:00:00|SAL|8|01|101146
39210-3E130-SEO|2023-08-29 00:00:00|SAL|3|01|101146
41100-22710-KP|2023-08-29 00:00:00|SAL|2|01|101146
23040-23010|2023-04-02 00:00:00|SAL|4|01|101147
22100-22021-SEO|2023-04-02 00:00:00|SAL|7|01|101147
55530-2E100|2023-04-22 00:00:00|SAL|4|01|101148
22212-02500|2023-04-22 00:00:00|SAL|3|01|101148
23040-23902-STD|2023-04-22 00:00:00|SAL|5|01|101148
23410-22460-075|2023-04-22 00:00:00|SAL|9|01|101148
23040-22010|2023-02-17 00:00:00|SAL|3|01|101149
0K6A1-10155-SEO|2023-02-17 00:00:00|SAL|5|01|101149
30180-10100-SE|2023-03-06 00:00:00|SAL|8|01|101150
58510-2B300-SE|2023-03-06 00:00:00|SAL|6|01|101150
24810-3C200-SEO|2023-03-06 00:00:00|SAL|10|01|101150
39180-2B000|2023-11-16 00:00:00|SAL|8|01|101151
86812-1F000-SEO|2023-11-16 00:00:00|SAL|9|01|101151
41421-28000-SEC|2023-11-16 00:00:00|SAL|6|01|101151
22211-33000|2023-11-16 00:00:00|SAL|6|01|101151
35301-25000|2023-05-05 00:00:00|SAL|10|01|101152
87170-2E020-SE|2023-05-05 00:00:00|SAL|7|01|101152
54584-2E000|2023-05-05 00:00:00|SAL|7|01|101152
54551-2D000-CH|2023-05-05 00:00:00|SAL|10|01|101152
22441-2B000-K|2023-05-05 00:00:00|SAL|4|01|101152
25100-2E020|2023-12-16 00:00:00|SAL|2|01|101153
54813-2D100|2023-12-16 00:00:00|SAL|5|01|101153
24350-25000-SE|2023-12-16 00:00:00|SAL|7|01|101153
57100-4A650|2023-12-16 00:00:00|SAL|5|01|101153
82620-1C020|2023-01-07 00:00:00|SAL|2|01|101154
GOCAJETIN|2023-01-07 00:00:00|SAL|2|01|101154
23040-26160075S|2023-01-07 00:00:00|SAL|2|01|101154
22311-2C200-SEO|2023-01-07 00:00:00|SAL|8|01|101154
RODTRAS|2023-01-07 00:00:00|SAL|7|01|101154
39210-2C100-SEO|2023-06-27 00:00:00|SAL|10|01|101155
54840-26100|2023-06-27 00:00:00|SAL|7|01|101155
93810-3K000|2023-06-27 00:00:00|SAL|10|01|101155
K0AJ210270|2023-07-27 00:00:00|SAL|2|01|101156
0K1Y011-SGO-050|2023-07-27 00:00:00|SAL|3|01|101156
23120-02590|2023-07-27 00:00:00|SAL|3|01|101156
20910-2EU07-SEO|2023-07-27 00:00:00|SAL|9|01|101156
54551-3K000|2023-07-15 00:00:00|SAL|1|01|101157
KIT-064|2023-07-15 00:00:00|SAL|8|01|101157
54551-2D000-PMC|2023-07-15 00:00:00|SAL|5|01|101157
97133-07010-SEO|2023-11-23 00:00:00|SAL|3|01|101158
25215-4Z200|2023-09-18 00:00:00|SAL|7|01|101159
25460-23000-MOB|2023-09-18 00:00:00|SAL|3|01|101159
55160-1C200-SEO|2023-09-18 00:00:00|SAL|5|01|101159
0K30E-18-131B-T|2023-05-20 00:00:00|SAL|9|01|101160
23060-3C921|2023-05-20 00:00:00|SAL|3|01|101160
57700-1C000|2023-05-20 00:00:00|SAL|6|01|101160
0K72A-34200-A|2023-05-20 00:00:00|SAL|1|01|101160
2306002591-PMC|2023-05-20 00:00:00|SAL|2|01|101160
57100-4H200-SE|2023-03-19 00:00:00|SAL|7|01|101161
39300-22600|2023-03-19 00:00:00|SAL|8|01|101161
23410-02270-050|2023-03-19 00:00:00|SAL|7|01|101161
24521-22010-SEO|2023-03-19 00:00:00|SAL|8|01|101161
39210-3C100|2023-01-06 00:00:00|SAL|5|01|101162
43794-4F210|2023-01-06 00:00:00|SAL|2|01|101162
35150-22600-TKC|2023-11-29 00:00:00|SAL|7|01|101163
56825-D3000|2023-11-29 00:00:00|SAL|7|01|101163
21443-33005.|2023-11-29 00:00:00|SAL|3|01|101163
25100-2Y000|2023-10-06 00:00:00|SAL|3|01|101164
21020-2B000|2023-10-06 00:00:00|SAL|3|01|101164
21830-1C370-KP|2023-10-06 00:00:00|SAL|2|01|101164
41710-39001|2023-10-06 00:00:00|SAL|2|01|101164
54830-3L000|2023-10-06 00:00:00|SAL|6|01|101164
24312-2X000|2023-04-13 00:00:00|SAL|1|01|101165
35150-25700-SEO|2023-04-13 00:00:00|SAL|8|01|101165
51703-4A000|2023-04-13 00:00:00|SAL|10|01|101165
23510-23700|2023-04-13 00:00:00|SAL|7|01|101165
2546126000|2023-08-31 00:00:00|SAL|8|01|101166
27300-2E000|2023-05-25 00:00:00|SAL|3|01|101167
22212-22011|2023-05-25 00:00:00|SAL|10|01|101167
23041-3C502-050|2023-05-25 00:00:00|SAL|2|01|101167
0K65A14100E-SEO|2023-08-15 00:00:00|SAL|1|01|101168
94460-2E200|2023-08-15 00:00:00|SAL|8|01|101168
21910-2E100|2023-06-12 00:00:00|SAL|7|01|101169
35310-22600-SEO|2023-06-12 00:00:00|SAL|3|01|101169
0K74T34720B|2023-06-12 00:00:00|SAL|3|01|101169
35310-04000-TKC|2023-06-12 00:00:00|SAL|7|01|101169
27131-11000|2023-02-04 00:00:00|SAL|10|01|101170
23110-23710|2023-02-04 00:00:00|SAL|1|01|101170
22410-2E000|2023-02-04 00:00:00|SAL|4|01|101170
43794-22010|2023-06-26 00:00:00|SAL|1|01|101171
21020-26040-075|2023-06-26 00:00:00|SAL|5|01|101171
57790-1CA00|2023-06-26 00:00:00|SAL|2|01|101171
56820-4Z000|2023-06-26 00:00:00|SAL|2|01|101171
25282-2G000|2023-02-22 00:00:00|SAL|1|01|101172
81771-26011|2023-02-22 00:00:00|SAL|8|01|101172
39180-3E100|2023-02-22 00:00:00|SAL|6|01|101172
2410-23701|2023-02-22 00:00:00|SAL|9|01|101172
39350-22600-TKC|2023-04-21 00:00:00|SAL|8|01|101173
97730-FD100|2023-04-21 00:00:00|SAL|10|01|101173
22212-23600-OEM|2023-04-21 00:00:00|SAL|3|01|101173
24521-22010-SEO|2023-04-21 00:00:00|SAL|5|01|101173
54300-4A600|2023-05-09 00:00:00|SAL|2|01|101174
23110-4X000-OEM|2023-11-12 00:00:00|SAL|2|01|101175
57150-22000-SEO|2023-11-12 00:00:00|SAL|2|01|101175
0K30E-12121-JGO|2023-11-12 00:00:00|SAL|9|01|101175
54530-C1000|2023-11-12 00:00:00|SAL|4|01|101175
92101-2B010-SEO|2023-11-12 00:00:00|SAL|2|01|101175
54830-07000|2023-03-30 00:00:00|SAL|5|01|101176
0VN01-12-420A|2023-03-30 00:00:00|SAL|8|01|101176
27501-22B00|2023-03-30 00:00:00|SAL|6|01|101176
24322-3C100-SEO|2023-03-30 00:00:00|SAL|4|01|101176
25100-37202|2023-02-05 00:00:00|SAL|10|01|101177
HDK-062-SECO|2023-02-05 00:00:00|SAL|3|01|101177
25100-2Y000|2023-02-05 00:00:00|SAL|7|01|101177
25100-2Y000|2023-02-05 00:00:00|SAL|10|01|101177
3517022010|2023-10-10 00:00:00|SAL|7|01|101178
39210-38405-SEO|2023-10-10 00:00:00|SAL|1|01|101178
82620-1C000|2023-10-10 00:00:00|SAL|2|01|101178
57100-2E000-SE|2023-10-10 00:00:00|SAL|7|01|101178
22441-22012|2023-10-10 00:00:00|SAL|4|01|101178
21810-26500|2023-10-17 00:00:00|SAL|8|01|101179
24100-26800-SEO|2023-12-02 00:00:00|SAL|4|01|101180
23110-23780-SE|2023-12-02 00:00:00|SAL|1|01|101180
82210-2E000-SEO|2023-12-02 00:00:00|SAL|1|01|101180
22224-35000-SET|2023-12-02 00:00:00|SAL|5|01|101180
39250-37100-AM|2023-05-21 00:00:00|SAL|2|01|101181
26320-3C100|2023-05-21 00:00:00|SAL|9|01|101181
21910-2E002-DHM|2023-08-17 00:00:00|SAL|2|01|101182
KITPISSON-STD|2023-08-17 00:00:00|SAL|2|01|101182
39350-23500|2023-04-07 00:00:00|SAL|6|01|101183
KITGTZ030|2023-06-14 00:00:00|SAL|8|01|101184
28113-08000-SEO|2023-06-14 00:00:00|SAL|3|01|101184
41610-1C010-CH|2023-06-14 00:00:00|SAL|2|01|101184
54500-4H005|2023-06-14 00:00:00|SAL|10|01|101184
54584-17000|2023-09-28 00:00:00|SAL|5|01|101185
0K2Y2-11-SHX-05|2023-03-29 00:00:00|SAL|7|01|101186
24551-02200-TKC|2023-06-18 00:00:00|SAL|9|01|101187
81790-4A140|2023-06-18 00:00:00|SAL|5|01|101187
22311-37310/20|2023-06-18 00:00:00|SAL|1|01|101187
27501-39A00|2023-06-18 00:00:00|SAL|1|01|101187
31110-4H500|2023-05-18 00:00:00|SAL|10|01|101188
86811-4A001-SEO|2023-12-02 00:00:00|SAL|2|01|101189
23060-02591|2023-12-02 00:00:00|SAL|9|01|101189
97730-4H100|2023-12-02 00:00:00|SAL|6|01|101189
25100-38002|2023-12-02 00:00:00|SAL|3|01|101189
230413C501-050S|2023-11-12 00:00:00|SAL|8|01|101190
24321-26060-TKC|2023-05-27 00:00:00|SAL|6|01|101191
0K2Y2-11-SHX-05|2023-05-27 00:00:00|SAL|3|01|101191
54611-07000|2023-05-27 00:00:00|SAL|8|01|101191
23040-23972-020|2023-05-27 00:00:00|SAL|1|01|101191
31911-2F000|2023-12-03 00:00:00|SAL|1|01|101192
4PK850-SEONG|2023-12-03 00:00:00|SAL|5|01|101192
27300-39050|2023-12-03 00:00:00|SAL|1|01|101192
51720-2D000-OEM|2023-12-03 00:00:00|SAL|8|01|101192
51715-2D310|2023-07-18 00:00:00|SAL|6|01|101193
54830-B4000|2023-07-18 00:00:00|SAL|1|01|101193
23040-4Z910-OEM|2023-07-18 00:00:00|SAL|7|01|101193
20910-23C20-OEM|2023-07-18 00:00:00|SAL|10|01|101193
56820-3Q000|2023-07-18 00:00:00|SAL|6|01|101193
57100-2E100-SE|2023-06-01 00:00:00|SAL|7|01|101194
23410-02470-050|2023-06-01 00:00:00|SAL|4|01|101194
25286-37100|2023-01-07 00:00:00|SAL|2|01|101195
224312-23400-BA|2023-01-07 00:00:00|SAL|9|01|101195
0K3Y211SDX|2023-01-07 00:00:00|SAL|4|01|101195
24610-22600-TKC|2023-07-04 00:00:00|SAL|7|01|101196
22224-2B001-OEM|2023-07-04 00:00:00|SAL|6|01|101196
51716-2B050|2023-12-15 00:00:00|SAL|9|01|101197
54501-4H500|2023-12-15 00:00:00|SAL|1|01|101197
21020-25150|2023-12-15 00:00:00|SAL|5|01|101197
94460-1C000-SEO|2023-12-11 00:00:00|SAL|4|01|101198
93490-1F000|2023-01-10 00:00:00|SAL|1|01|101199
55300-4H100|2023-01-10 00:00:00|SAL|6|01|101199
KIT-075PIC|2023-01-10 00:00:00|SAL|4|01|101199
51750-3J000|2023-03-28 00:00:00|SAL|8|01|101200
0K2Y3-11-SFO-02|2023-05-31 00:00:00|SAL|1|01|101201
UB93-41-400|2023-04-30 00:00:00|SAL|9|01|101202
23040-26160-075|2023-04-30 00:00:00|SAL|4|01|101202
0K75A46600D|2023-04-30 00:00:00|SAL|7|01|101202
28113-22051-HAN|2023-05-13 00:00:00|SAL|7|01|101203
23410-22460-050|2023-05-13 00:00:00|SAL|1|01|101203
25380-B4000-TKC|2023-05-13 00:00:00|SAL|1|01|101203
58315-FDA01-SEO|2023-05-13 00:00:00|SAL|5|01|101203
25631-23001|2023-07-03 00:00:00|SAL|7|01|101204
54551-3K000|2023-10-02 00:00:00|SAL|1|01|101205
55820-2E000-CH|2023-12-11 00:00:00|SAL|2|01|101206
82620-FD1008-K|2023-12-11 00:00:00|SAL|8|01|101206
39210-3C200-SEO|2023-05-05 00:00:00|SAL|1|01|101207
55160-1C200|2023-05-05 00:00:00|SAL|7|01|101207
24420-25002-OEM|2023-05-05 00:00:00|SAL|2|01|101207
21030-38100|2023-05-05 00:00:00|SAL|6|01|101207
98510-3E000|2023-06-10 00:00:00|SAL|2|01|101208
54584-2E000|2023-06-10 00:00:00|SAL|7|01|101208
52710-FD000|2023-09-18 00:00:00|SAL|10|01|101209
517200200-K|2023-09-18 00:00:00|SAL|1|01|101209
25412-22010|2023-09-18 00:00:00|SAL|7|01|101209
24431-26000|2023-10-14 00:00:00|SAL|8|01|101210
37300-38400|2023-10-14 00:00:00|SAL|6|01|101210
24410-23050-PMC|2023-03-05 00:00:00|SAL|4|01|101211
56820-2E000|2023-03-05 00:00:00|SAL|7|01|101211
25460-37101|2023-03-05 00:00:00|SAL|1|01|101211
0K60A-39340A|2023-03-05 00:00:00|SAL|6|01|101211
25500-3C100|2023-04-20 00:00:00|SAL|3|01|101212
24355-03011|2023-11-28 00:00:00|SAL|6|01|101213
24200-23770-SEO|2023-11-28 00:00:00|SAL|9|01|101213
25100-23010-PMC|2023-11-28 00:00:00|SAL|7|01|101213
3PK675|2023-04-14 00:00:00|SAL|9|01|101214
54551-C5000|2023-04-14 00:00:00|SAL|5|01|101214
94460-2E000|2023-01-14 00:00:00|SAL|10|01|101215
0VS0110137A|2023-01-14 00:00:00|SAL|1|01|101215
58129-44010|2023-01-14 00:00:00|SAL|5|01|101215
54830-07000-KP|2023-01-14 00:00:00|SAL|10|01|101215
0K2A116510-OEM|2023-01-14 00:00:00|SAL|4|01|101215
36120-23070|2023-10-19 00:00:00|SAL|7|01|101216
31112-3Q500-SEO|2023-10-29 00:00:00|SAL|10|01|101217
23410-38200-050|2023-05-08 00:00:00|SAL|5|01|101218
94460-07100-SEO|2023-05-08 00:00:00|SAL|8|01|101218
21810-2G000-SEO|2023-05-08 00:00:00|SAL|2|01|101218
25430-4H100|2023-05-08 00:00:00|SAL|1|01|101218
22441-2G100|2023-05-08 00:00:00|SAL|8|01|101218
92102-2B010-SEO|2023-03-31 00:00:00|SAL|4|01|101219
24410-2E000|2023-03-31 00:00:00|SAL|9|01|101219
21930-1C250|2023-03-31 00:00:00|SAL|9|01|101219
21811-2B000-SE|2023-03-31 00:00:00|SAL|7|01|101219
21830-2B600|2023-12-24 00:00:00|SAL|2|01|101220
0K72B-13850E-SE|2023-12-24 00:00:00|SAL|9|01|101220
51715-2B050|2023-12-24 00:00:00|SAL|6|01|101220
31110-4H500|2023-12-24 00:00:00|SAL|9|01|101220
24312-22613|2023-12-24 00:00:00|SAL|4|01|101220
22311-3C100|2023-09-09 00:00:00|SAL|9|01|101221
KDX74-33-251|2023-08-11 00:00:00|SAL|3|01|101222
21421-22001|2023-08-11 00:00:00|SAL|8|01|101222
3918022600|2023-08-11 00:00:00|SAL|4|01|101222
0K72A-16-510|2023-08-11 00:00:00|SAL|2|01|101222
25100-02566|2023-07-22 00:00:00|SAL|9|01|101223
23111-26100-SEO|2023-09-08 00:00:00|SAL|7|01|101224
24810-38001-SEO|2023-09-08 00:00:00|SAL|3|01|101224
24431-26000-OEM|2023-09-08 00:00:00|SAL|10|01|101224
21830-1C270|2023-09-08 00:00:00|SAL|5|01|101224
0K30C-59560-KP|2023-08-19 00:00:00|SAL|5|01|101225
26320-3C100-SEO|2023-08-19 00:00:00|SAL|2|01|101225
54813-2D100|2023-08-19 00:00:00|SAL|1|01|101225
52710-2D111|2023-10-28 00:00:00|SAL|6|01|101226
39250-37150-SEO|2023-12-04 00:00:00|SAL|2|01|101227
35310-3C000-SEO|2023-12-04 00:00:00|SAL|10|01|101227
0K6Z211SG0|2023-12-04 00:00:00|SAL|7|01|101227
25611-02502|2023-03-21 00:00:00|SAL|6|01|101228
24312-2X000-BA|2023-03-21 00:00:00|SAL|8|01|101228
22420-3C110-OEM|2023-03-21 00:00:00|SAL|2|01|101228
21930-26200|2023-03-21 00:00:00|SAL|8|01|101228
0K2Y3-11-SE0-ST|2023-12-03 00:00:00|SAL|1|01|101229
54610-FD000-RE|2023-12-03 00:00:00|SAL|1|01|101229
3918023910|2023-12-03 00:00:00|SAL|4|01|101229
22311-02760-PMC|2023-02-26 00:00:00|SAL|10|01|101230
0K75A39040-KP|2023-02-26 00:00:00|SAL|3|01|101230
24321-23770-TKC|2023-02-26 00:00:00|SAL|4|01|101230
23040-26101-05T|2023-02-26 00:00:00|SAL|6|01|101230
39310-38060-SE|2023-03-26 00:00:00|SAL|7|01|101231
0K55A-28-156|2023-04-18 00:00:00|SAL|5|01|101232
TK-HY008-12|2023-04-18 00:00:00|SAL|7|01|101232
81190-1C100|2023-04-18 00:00:00|SAL|7|01|101232
KIPISSOR20|2023-03-21 00:00:00|SAL|2|01|101233
22231-37100-TKC|2023-03-21 00:00:00|SAL|6|01|101233
27501-39A00|2023-03-21 00:00:00|SAL|5|01|101233
27370-38000|2023-11-27 00:00:00|SAL|7|01|101234
21810-1C200|2023-11-27 00:00:00|SAL|1|01|101234
54650-4H100|2023-10-14 00:00:00|SAL|4|01|101235
23060-02502-K|2023-10-14 00:00:00|SAL|6|01|101235
25415-B4100|2023-10-14 00:00:00|SAL|9|01|101235
24350-3C100|2023-10-14 00:00:00|SAL|4|01|101235
25414-B4100|2023-10-08 00:00:00|SAL|6|01|101236
25100-3E001|2023-10-08 00:00:00|SAL|5|01|101236
24510-02500-SEO|2023-10-08 00:00:00|SAL|1|01|101236
39350-37110|2023-10-08 00:00:00|SAL|9|01|101236
21522-2X000-SEO|2023-11-23 00:00:00|SAL|5|01|101237
93490-2D000-TKC|2023-11-23 00:00:00|SAL|5|01|101237
25620-26870|2023-10-11 00:00:00|SAL|7|01|101238
21020-23340-050|2023-10-11 00:00:00|SAL|8|01|101238
92201-1F500-SEO|2023-10-11 00:00:00|SAL|9|01|101238
66321-2E100|2023-05-31 00:00:00|SAL|1|01|101239
25287-25010|2023-05-31 00:00:00|SAL|3|01|101239
0K3Y-011SFY|2023-05-31 00:00:00|SAL|10|01|101239
23410-2G200-SEO|2023-05-31 00:00:00|SAL|3|01|101239
39210-02640|2023-05-31 00:00:00|SAL|3|01|101239
0K75A10311B|2023-08-20 00:00:00|SAL|5|01|101240
25611-26100-SE|2023-08-20 00:00:00|SAL|2|01|101240
0K30E-12420A|2023-08-20 00:00:00|SAL|5|01|101240
KITGTZ040|2023-08-20 00:00:00|SAL|2|01|101240
24810-26010|2023-08-20 00:00:00|SAL|10|01|101240
86811-22000-SEO|2023-04-15 00:00:00|SAL|1|01|101241
