CODMOVART|FECHA_MOV|TIPINV|CANTIDAD|ALMACEN|NUMDOC
20910-3EA00-SE|24/9/2024|SA|3|06|D0013257
21310-38062|24/9/2024|SA|1|01|D0013258
58510-07000-X2|24/9/2024|SA|1|01|D0013258
31110-2D000|24/9/2024|SA|1|01|D0013258
22100-26100-SEO|24/9/2024|SA|1|01|D0013258
22100-02766-SEO|24/9/2024|SA|1|01|D0013258
0K6Z2-11SH0-SEO|24/9/2024|SA|3|01|D0013258
0K6Z2-11SG0-SEO|24/9/2024|SA|3|01|D0013258
TK-HY005|24/9/2024|SA|1|01|D0013258
KITCORRH1-SEONG|24/9/2024|SA|2|01|D0013258
25310-2D010-SE|24/9/2024|SA|1|01|D0013258
25310-4H500-SE|24/9/2024|SA|1|01|D0013258
25310-2B100-SE|24/9/2024|SA|1|01|D0013258
25310-2E100A-SE|24/9/2024|SA|1|01|D0013258
KITPISSONSEONG|24/9/2024|SA|1|01|D0013258
25310-3K280-SE|24/9/2024|SA|1|01|D0013258
0S08941400-X2|24/9/2024|SA|4|01|D0013258
21810FD060|24/9/2024|SA|2|01|D0013258
KITTUCSTD|24/9/2024|SA|2|01|D0013258
24410-37100-SE|24/9/2024|SA|3|01|TR000482
24410-37100-SE|24/9/2024|EN|3|07|TR000482
207YU32|24/9/2024|SA|5|01|TR000482
207YU32|24/9/2024|EN|5|07|TR000482
24450-37100-SEO|24/9/2024|SA|4|01|TR000482
24450-37100-SEO|24/9/2024|EN|4|07|TR000482
24810-37120-SEO|24/9/2024|SA|4|01|TR000482
24810-37120-SEO|24/9/2024|EN|4|07|TR000482
0K30C-11210|24/9/2024|DV|4|01|NC000839
0K75B-18140-SEO|24/9/2024|DV|1|01|NC000839
KITCLUPRE-KP|24/9/2024|DV|1|01|NC000839
0K65A14100E-SEO|24/9/2024|DV|1|01|NC000839
0K30C-11210|24/9/2024|SA|4|01|TR000483
0K30C-11210|24/9/2024|EN|4|05|TR000483
0K75B-18140-SEO|24/9/2024|SA|1|01|TR000483
0K75B-18140-SEO|24/9/2024|EN|1|05|TR000483
KITCLUPRE-KP|24/9/2024|SA|1|01|TR000483
KITCLUPRE-KP|24/9/2024|EN|1|05|TR000483
0K65A14100E-SEO|24/9/2024|SA|1|01|TR000483
0K65A14100E-SEO|24/9/2024|EN|1|05|TR000483
25281-37120-ZN|24/9/2024|SA|2|01|D0013259
24410-37100-SE|24/9/2024|SA|2|01|D0013259
22311-37310|24/9/2024|SA|3|01|D0013261
22311-37320|24/9/2024|SA|3|01|D0013261
22441-37110|24/9/2024|SA|10|01|D0013261
31112-2B000-SEO|24/9/2024|SA|4|01|D0013261
24450-37100-OEM|24/9/2024|SA|2|01|D0013261
39180-37150-SEO|24/9/2024|SA|2|01|D0013261
46512-39800-SE|24/9/2024|SA|5|01|D0013261
24350-3E000-SE|24/9/2024|SA|4|01|D0013262
25310-FD010-SE|24/9/2024|SA|1|01|D0013262
24321-3E000-SE|24/9/2024|SA|2|01|D0013262
24431-26000|24/9/2024|SA|10|01|D0013262
24350-3C100|24/9/2024|SA|2|01|D0013262
31911-2D000|24/9/2024|SA|1|01|D0013264
25100-4Z000|24/9/2024|SA|2|01|D0013264
0K75A-10270B-SE|24/9/2024|SA|2|01|D0013264
54610-D7000|24/9/2024|SA|2|01|D0013264
0K75A39040|24/9/2024|SA|6|01|D0013263
KITPIC020|24/9/2024|SA|1|01|D0013263
25412-2E200|24/9/2024|SA|1|01|D0013265
25412-2E200-SE|24/9/2024|SA|1|01|D0013265
0K65B-32611|24/9/2024|SA|4|01|D0013265
41426-39260-SE|24/9/2024|SA|2|01|D0013265
39180-22600|24/9/2024|SA|1|06|D0013266
0K72B-46500|25/9/2024|SA|1|01|D0013267
22410-26650|24/9/2024|SA|5|01|D0013260
28113-3K200|24/9/2024|SA|2|01|D0013260
28113-2F800|24/9/2024|SA|3|01|D0013260
31911-09000|24/9/2024|SA|4|01|D0013260
TK-HY003|24/9/2024|SA|1|01|D0013260
25281-3C100|24/9/2024|SA|1|01|D0013260
21310-02550-SEO|24/9/2024|SA|1|01|D0013260
39310-02200|24/9/2024|SA|3|01|D0013260
0K30F39050A-KP|24/9/2024|SA|2|01|D0013260
21810-FD060-KP|24/9/2024|SA|2|01|D0013260
82610-FD10008|24/9/2024|SA|6|01|D0013260
82620-FD10008|24/9/2024|SA|8|01|D0013260
51750-FD000-KP|24/9/2024|SA|2|01|D0013260
25100-37202|24/9/2024|SA|1|01|D0013260
0K30A-18891-DHM|24/9/2024|SA|4|01|D0013260
25461-22024-PMC|24/9/2024|SA|2|01|D0013260
22311-3E100/150|24/9/2024|SA|3|01|D0013260
21310-3E100|25/9/2024|DV|1|01|NC000840
21310-3E100|25/9/2024|SA|1|01|TR000484
21310-3E100|25/9/2024|EN|1|05|TR000484
25380-2E250|25/9/2024|SA|1|06|D0013268
20910-3EA00-SE|24/9/2024|SA|2|01|D0013253
27300-2E000|24/9/2024|SA|3|01|D0013251
25100-2E020|24/9/2024|SA|1|01|D0013251
22441-23800-PMC|24/9/2024|SA|4|01|D0013251
24350-23800-K|24/9/2024|SA|1|01|D0013251
4651739500|24/9/2024|SA|2|01|D0013251
25460-37101|24/9/2024|SA|1|01|D0013251
27501-23B70-SE|25/9/2024|SA|4|06|D0013269
0VN01-13H50C|25/9/2024|SA|4|03|D0013270
0K65D-12111|25/9/2024|SA|8|03|D0013270
0K65A-12121-GMP|25/9/2024|SA|8|03|D0013270
0K71E-16520|25/9/2024|SA|5|03|D0013271
0K72A-32600B|25/9/2024|SA|2|01|D0013272
0K01134160A|25/9/2024|SA|10|01|D0013272
27501-23B70-SE|25/9/2024|SA|4|07|TR000485
27501-23B70-SE|25/9/2024|EN|4|06|TR000485
21830-2E100|25/9/2024|SA|3|07|TR000485
21830-2E100|25/9/2024|EN|3|06|TR000485
0K65A-15186B|25/9/2024|SA|2|07|TR000485
0K65A-15186B|25/9/2024|EN|2|06|TR000485
52730-3K000|25/9/2024|SA|3|07|TR000485
52730-3K000|25/9/2024|EN|3|06|TR000485
KITCORRH1-SEONG|25/9/2024|SA|5|07|TR000485
KITCORRH1-SEONG|25/9/2024|EN|5|06|TR000485
24312-02270-SUN|25/9/2024|SA|2|07|TR000485
24312-02270-SUN|25/9/2024|EN|2|06|TR000485
25411-2E100|25/9/2024|SA|2|07|TR000485
25411-2E100|25/9/2024|EN|2|06|TR000485
22311-2CAC0/AD0|25/9/2024|SA|3|07|TR000485
22311-2CAC0/AD0|25/9/2024|EN|3|06|TR000485
54830-3L000|25/9/2024|SA|2|07|TR000485
54830-3L000|25/9/2024|EN|2|06|TR000485
22211-3C811-SEO|25/9/2024|SA|24|07|TR000485
22211-3C811-SEO|25/9/2024|EN|24|06|TR000485
22212-3C100-SEO|25/9/2024|SA|24|07|TR000485
22212-3C100-SEO|25/9/2024|EN|24|06|TR000485
23040-2B001|25/9/2024|SA|1|07|TR000485
23040-2B001|25/9/2024|EN|1|06|TR000485
23124-2X010-SEO|25/9/2024|SA|2|07|TR000485
23124-2X010-SEO|25/9/2024|EN|2|06|TR000485
24211-02800-SEO|25/9/2024|SA|2|07|TR000485
24211-02800-SEO|25/9/2024|EN|2|06|TR000485
24321-3E000-SE|25/9/2024|SA|2|07|TR000485
24321-3E000-SE|25/9/2024|EN|2|06|TR000485
24350-3E000-SE|25/9/2024|SA|1|07|TR000485
24350-3E000-SE|25/9/2024|EN|1|06|TR000485
25500-3C100|25/9/2024|SA|3|07|TR000485
25500-3C100|25/9/2024|EN|3|06|TR000485
21830-1C270-K|25/9/2024|SA|2|07|TR000486
21830-1C270-K|25/9/2024|EN|2|06|TR000486
97617-1C001|25/9/2024|SA|2|07|TR000486
97617-1C001|25/9/2024|EN|2|06|TR000486
207YU32|25/9/2024|SA|2|07|TR000486
207YU32|25/9/2024|EN|2|06|TR000486
24450-37100-OEM|25/9/2024|SA|1|07|TR000486
24450-37100-OEM|25/9/2024|EN|1|06|TR000486
24100-23770-SEO|25/9/2024|SA|5|07|TR000486
24100-23770-SEO|25/9/2024|EN|5|06|TR000486
224002X001-K|25/9/2024|SA|1|07|TR000486
224002X001-K|25/9/2024|EN|1|06|TR000486
21020-22960-PMC|25/9/2024|SA|2|07|TR000486
21020-22960-PMC|25/9/2024|EN|2|06|TR000486
21930-2E300|25/9/2024|SA|2|07|TR000486
21930-2E300|25/9/2024|EN|2|06|TR000486
22410-26610-K|25/9/2024|SA|1|07|TR000486
22410-26610-K|25/9/2024|EN|1|06|TR000486
23060-26985|25/9/2024|SA|6|07|TR000486
23060-26985|25/9/2024|EN|6|06|TR000486
25441-26100|25/9/2024|SA|6|07|TR000486
25441-26100|25/9/2024|EN|6|06|TR000486
27301-3E400-PMC|25/9/2024|SA|2|07|TR000486
27301-3E400-PMC|25/9/2024|EN|2|06|TR000486
54830-1C000-DLZ|25/9/2024|SA|5|07|TR000486
54830-1C000-DLZ|25/9/2024|EN|5|06|TR000486
54840-1C000-DLZ|25/9/2024|SA|5|07|TR000486
54840-1C000-DLZ|25/9/2024|EN|5|06|TR000486
24410-37100-SE|25/9/2024|SA|3|07|TR000487
24410-37100-SE|25/9/2024|EN|3|06|TR000487
207YU32|25/9/2024|SA|5|07|TR000487
207YU32|25/9/2024|EN|5|06|TR000487
24450-37100-SEO|25/9/2024|SA|4|07|TR000487
24450-37100-SEO|25/9/2024|EN|4|06|TR000487
24810-37120-SEO|25/9/2024|SA|4|07|TR000487
24810-37120-SEO|25/9/2024|EN|4|06|TR000487
24432-37000-SE|25/9/2024|SA|2|06|D0013273
0K30E-10602|25/9/2024|SA|20|03|D0013274
0B37C-10602A|25/9/2024|SA|20|03|D0013274
25460-23000|25/9/2024|SA|2|03|D0013274
0K72A-41-660D|25/9/2024|SA|2|03|D0013274
0K75A-10-271-K|25/9/2024|SA|3|03|D0013274
21811-4A200|25/9/2024|SA|2|03|D0013274
24431-37100-SE|25/9/2024|SA|2|06|D0013277
22441-37110|25/9/2024|SA|4|06|D0013278
25380-2F901|25/9/2024|SA|1|06|D0013279
207YU32|25/9/2024|SA|4|06|D0013280
21910-2E002-DHM|25/9/2024|SA|3|06|D0013280
21910-2E002-KP|25/9/2024|SA|3|06|D0013280
21930-2E300|25/9/2024|SA|4|06|D0013280
25281-37120-SE|25/9/2024|SA|3|06|D0013280
0K72A-32270A|25/9/2024|SA|8|03|D0013281
0K71E-16520|25/9/2024|SA|2|03|D0013281
0K72A-34830|25/9/2024|SA|4|03|D0013281
0K72A-41-660D|25/9/2024|SA|2|03|D0013281
0K72A-26710|25/9/2024|SA|1|03|D0013281
0S08941400-X2|25/9/2024|SA|2|01|D0013283
0KW58-18-990|25/9/2024|SA|1|01|D0013282
0K01134160A|25/9/2024|SA|4|01|D0013282
37370-4Z210|25/9/2024|SA|2|01|D0013282
0K65B-32611|25/9/2024|SA|4|01|D0013282
25100-23010-PMC|25/9/2024|DV|1|01|NC000841
39180-37150-SEO|25/9/2024|DV|1|01|NC000842
39180-37150-SEO|25/9/2024|SA|1|01|TR000488
39180-37150-SEO|25/9/2024|EN|1|05|TR000488
41610-2E005-K|25/9/2024|SA|1|01|TR000489
41610-2E005-K|25/9/2024|EN|1|05|TR000489
41610-2E005-SEO|25/9/2024|DV|1|01|NC000845
41610-2E005-SEO|25/9/2024|SA|1|01|TR000491
41610-2E005-SEO|25/9/2024|EN|1|05|TR000491
24410-02550-GMB|25/9/2024|SA|1|01|TR000490
24410-02550-GMB|25/9/2024|EN|1|05|TR000490
0K60E-41920-SEO|25/9/2024|SA|1|01|TR000490
0K60E-41920-SEO|25/9/2024|EN|1|05|TR000490
KITCLUPRE-KP|25/9/2024|SA|1|01|TR000492
KITCLUPRE-KP|25/9/2024|EN|1|05|TR000492
22311-2C200-SEO|25/9/2024|DV|10|01|NC000847
23040-26101-050|25/9/2024|DV|4|01|NC000847
0K72F-33-251|25/9/2024|DV|1|01|NC000848
0K72F-33-251|25/9/2024|SA|1|01|TR000493
0K72F-33-251|25/9/2024|EN|1|05|TR000493
KITPIC020|25/9/2024|SA|1|01|TR000494
KITPIC020|25/9/2024|EN|1|05|TR000494
23124-2X010|25/9/2024|SA|1|01|TR000495
23124-2X010|25/9/2024|EN|1|05|TR000495
25411-22010-SE|20/9/2024|SA|8|01|D0013204
94460-2D030-SEO|20/9/2024|SA|1|01|D0013204
24431-26000|20/9/2024|SA|3|01|D0013204
82650-1C000CA|20/9/2024|SA|2|01|D0013204
KITTUC020|20/9/2024|SA|2|01|D0013204
22211-23600|20/9/2024|SA|4|01|D0013204
22441-26003|25/9/2024|SA|6|01|D0013284
22441-23800-PMC|25/9/2024|SA|6|01|D0013284
25460-23000|25/9/2024|SA|6|01|D0013284
25412-22050-SE|25/9/2024|SA|6|01|D0013284
57321-29100|25/9/2024|SA|24|01|D0013284
27301-3E100|25/9/2024|SA|3|01|D0013285
23124-2X010|25/9/2024|SA|1|01|D0013285
94460-2E200-SEO|25/9/2024|SA|2|01|D0013285
21310-37100-SEO|25/9/2024|SA|1|01|D0013285
39210-37543|25/9/2024|SA|1|01|D0013285
25100-38450-SEO|25/9/2024|SA|1|01|D0013285
39220-38010|25/9/2024|SA|4|01|D0013285
21310-37100-PMC|25/9/2024|SA|1|01|D0013286
KITCORRH1-SEONG|25/9/2024|SA|2|01|D0013286
24321-37100-K|25/9/2024|SA|2|06|D0013287
24100-23770|26/9/2024|SA|1|03|D0013288
21350-2B000|26/9/2024|SA|1|03|D0013288
21310-25001|26/9/2024|SA|1|03|D0013288
21310-23001|26/9/2024|SA|1|03|D0013288
25100-37202-PMC|26/9/2024|SA|1|03|D0013288
41421-28000-SEC|26/9/2024|SA|2|03|D0013288
51712-1C000|26/9/2024|SA|2|03|D0013288
58129-44010|26/9/2024|SA|2|03|D0013288
22441-3E011|26/9/2024|SA|2|03|D0013288
22441-3E021|26/9/2024|SA|2|03|D0013288
22441-37110|26/9/2024|SA|4|03|D0013288
2750126D00|26/9/2024|SA|1|03|D0013288
27501-23B70|26/9/2024|SA|1|03|D0013288
0K3Y-11XBX|26/9/2024|SA|2|03|D0013288
24450-38010|26/9/2024|SA|1|03|D0013288
24810-37120|26/9/2024|SA|2|03|D0013288
0K72A-32270A|26/9/2024|SA|4|03|D0013288
58411-FD100|26/9/2024|SA|2|03|D0013288
25460-23000|26/9/2024|SA|2|03|D0013289
22211-3C811|26/9/2024|SA|12|03|D0013289
22211-3C810|26/9/2024|SA|12|03|D0013289
22212-3E000|26/9/2024|SA|12|03|D0013289
24410-23050-SE|26/9/2024|SA|1|01|D0013290
20910-23C21-SE|26/9/2024|SA|2|01|D0013290
KITGTZ020|26/9/2024|SA|1|01|D0013290
23040-26160-050|26/9/2024|SA|2|01|D0013290
23040-26160075S|26/9/2024|SA|1|01|D0013290
23040-23000|26/9/2024|SA|1|01|D0013290
23040-23300-050|26/9/2024|SA|1|01|D0013290
23040-23922075S|26/9/2024|SA|1|01|D0013290
21020-22960-025|26/9/2024|SA|10|01|D0013290
23060-22960-025|26/9/2024|SA|2|01|D0013290
22211-26600-SEO|26/9/2024|SA|8|01|D0013290
21810-1C220-KP|26/9/2024|SA|1|01|D0013290
21830-2D050-TA|26/9/2024|SA|1|01|D0013290
21810-2D050-DHM|26/9/2024|SA|2|01|D0013290
219302D101|26/9/2024|SA|2|01|D0013290
21930-2E300-SEO|26/9/2024|SA|1|01|D0013290
25380-1C360-A|26/9/2024|SA|2|01|D0013290
25412-1C200-SEO|26/9/2024|SA|5|01|D0013290
25411-2D000-SE|26/9/2024|SA|4|01|D0013291
25460-23000|26/9/2024|SA|2|01|D0013291
4651739500|26/9/2024|SA|2|01|D0013291
25620-26160|26/9/2024|SA|1|01|D0013292
25310-2D010-SE|26/9/2024|SA|1|01|D0013292
0K30A-60960-SEO|26/9/2024|SA|2|06|D0013293
21310-02550-SEO|26/9/2024|SA|1|06|D0013293
24321-37100-K|26/9/2024|SA|2|06|D0013293
24432-37000-SE|26/9/2024|SA|2|06|D0013293
25411-1C200-SE|26/9/2024|SA|2|06|D0013293
25412-1C200|26/9/2024|SA|2|06|D0013293
25460-37101|26/9/2024|SA|2|06|D0013293
57755-1C000-KP|26/9/2024|SA|2|06|D0013293
TK-HY005|26/9/2024|SA|1|06|D0013293
0K72F-33-251|26/9/2024|SA|2|01|D0013295
0K72A-32270A|26/9/2024|SA|24|03|D0013294
0K30A-15185C|26/9/2024|SA|3|06|D0013296
0K30E-15186B-SE|26/9/2024|SA|5|06|D0013296
21020-02500|26/9/2024|SA|2|06|D0013296
21421-35011|26/9/2024|SA|3|06|D0013296
23060-02502-K|26/9/2024|SA|2|06|D0013296
23060-23340-STD|26/9/2024|SA|3|06|D0013296
23111-02812-SEO|26/9/2024|SA|1|06|D0013296
25330-2E000-AM|26/9/2024|SA|10|06|D0013296
25411-1C200-SE|26/9/2024|SA|3|06|D0013296
25412-1C200|26/9/2024|SA|2|06|D0013296
35301-22032-OEM|26/9/2024|SA|2|01|D0013298
5810138A50-PMC|26/9/2024|SA|2|01|D0013298
25411-2D150-SEO|26/9/2024|SA|2|01|D0013298
28113-2F800|26/9/2024|SA|2|01|D0013298
0S08941990-SEON|26/9/2024|SA|1|01|D0013298
0K72B-46500|26/9/2024|SA|1|01|D0013298
23040-23300-050|26/9/2024|SA|1|01|D0013298
21910-2D050|26/9/2024|SA|1|03|D0013297
21352-3C500|26/9/2024|SA|2|03|D0013297
43119-28020|26/9/2024|SA|10|03|D0013297
56820-22000-K|26/9/2024|SA|4|03|D0013297
2750126D00|26/9/2024|SA|4|03|D0013297
27501-37A00|26/9/2024|SA|3|03|D0013297
27501-23B70|26/9/2024|SA|10|03|D0013297
22441-37110|26/9/2024|SA|10|03|D0013297
HDK-073-KP|6/9/2024|DV|1|01|NC000828
37300-3C120|26/9/2024|SA|1|03|D0013299
54584-2E000|26/9/2024|SA|6|03|D0013299
21352-3C500|26/9/2024|SA|20|03|D0013299
0K30E-10602|26/9/2024|SA|20|03|D0013299
43794-4F210|26/9/2024|SA|1|03|D0013299
0K72A-32270A|26/9/2024|SA|10|03|D0013299
25380-FD000-PMC|26/9/2024|SA|1|01|D0013300
TK-HY003|26/9/2024|SA|1|01|D0013301
24410-37100-SE|26/9/2024|SA|3|06|D0013302
24450-37100-SEO|26/9/2024|SA|4|06|D0013302
24810-37120-SEO|26/9/2024|SA|4|06|D0013302
35150-2B000|26/9/2024|SA|1|06|D0013303
163RU25|26/9/2024|DV|2|01|NC000851
KITTUC020|26/9/2024|SA|1|01|D0013305
23110-23780-SE|26/9/2024|SA|5|03|D0013304
0K72A-32270A|26/9/2024|SA|20|03|D0013304
0K247-12-101|26/9/2024|SA|4|03|D0013304
39210-37543|26/9/2024|SA|2|03|D0013304
39220-38030|26/9/2024|SA|5|03|D0013304
28164-37200|26/9/2024|SA|2|01|D0013306
2304002970-050D|26/9/2024|SA|2|01|D0013306
39210-37543|26/9/2024|SA|5|01|D0013306
22441-23800-PMC|26/9/2024|SA|6|06|D0013307
28113-2D000|26/9/2024|SA|6|06|D0013307
93810-3K000|26/9/2024|SA|10|06|D0013307
21310-23001|26/9/2024|SA|1|03|D0013308
54820-FD000|26/9/2024|SA|1|03|D0013308
54830-FD000|26/9/2024|SA|1|03|D0013308
21910-2E501|26/9/2024|SA|1|03|D0013308
21810-2E000-CH|26/9/2024|SA|1|03|D0013308
24321-26020|26/9/2024|SA|1|03|D0013308
22311-26101|26/9/2024|SA|1|03|D0013308
22311-2X200|26/9/2024|SA|1|03|D0013308
22311-23700|26/9/2024|SA|1|03|D0013308
0B37C-10602A|26/9/2024|SA|1|03|D0013308
21421-35011|26/9/2024|SA|1|03|D0013308
21421-23020|26/9/2024|SA|1|03|D0013308
0K30E-10602|26/9/2024|SA|1|03|D0013308
22144-39001|26/9/2024|SA|1|03|D0013308
97133-2D200|26/9/2024|SA|1|03|D0013308
97617-1C001|26/9/2024|SA|1|03|D0013308
26300-2Y500|26/9/2024|SA|1|03|D0013308
28113-2D000|26/9/2024|SA|1|03|D0013308
28113-1C000|26/9/2024|SA|1|03|D0013309
20910-22R10|26/9/2024|SA|1|03|D0013309
20910-26E01|26/9/2024|SA|1|03|D0013309
KSP61-10270C|26/9/2024|SA|1|03|D0013309
20910-23C21|26/9/2024|SA|1|03|D0013309
KKY01-32280|26/9/2024|SA|1|03|D0013309
0K30E-12111|26/9/2024|SA|8|03|D0013309
22211-23600|26/9/2024|SA|8|03|D0013309
0K30F39050A-KP|26/9/2024|SA|3|06|D0013310
21810-FD060-KP|26/9/2024|SA|3|06|D0013310
37300-3C120|26/9/2024|SA|2|03|D0013311
2410002200|26/9/2024|SA|1|03|D0013311
54611-07000|26/9/2024|SA|8|03|D0013311
21930-07101-K|26/9/2024|SA|3|03|D0013311
21830-3K800|26/9/2024|SA|1|03|D0013311
21910-2D050|26/9/2024|SA|5|03|D0013311
21910-2E501|26/9/2024|SA|4|03|D0013311
21810-2E000-CH|26/9/2024|SA|3|03|D0013311
21811-4A200|26/9/2024|SA|2|03|D0013311
21930-2F100|26/9/2024|SA|5|03|D0013311
21930-2B500|26/9/2024|SA|1|03|D0013311
21930-3K800|26/9/2024|SA|1|03|D0013311
21930-2E300|26/9/2024|SA|5|03|D0013311
21310-25001|26/9/2024|SA|2|03|D0013311
21310-23001|26/9/2024|SA|2|03|D0013311
25100-37202|26/9/2024|SA|1|03|D0013311
41600-4F000|26/9/2024|SA|3|03|D0013311
57100-2B301|26/9/2024|SA|1|03|D0013311
25100-37202-PMC|26/9/2024|SA|1|03|D0013311
97617-1C001|26/9/2024|SA|15|03|D0013313
28113-2D000|26/9/2024|SA|10|03|D0013313
28113-1C000|26/9/2024|SA|2|03|D0013313
24510-02500|26/9/2024|SA|2|03|D0013313
43794-4F210|26/9/2024|SA|1|03|D0013313
2750126D00|26/9/2024|SA|2|03|D0013313
27501-37A00|26/9/2024|SA|1|03|D0013313
27501-23B70|26/9/2024|SA|12|03|D0013313
KK1Y0-11SF0|26/9/2024|SA|3|03|D0013313
0K3Y011SFX|26/9/2024|SA|3|03|D0013313
58115241S0|26/9/2024|SA|10|03|D0013313
58115FDA00-PMC|26/9/2024|SA|2|03|D0013313
0K75A11201C|26/9/2024|SA|2|03|D0013313
8263033001|26/9/2024|SA|50|03|D0013313
54510-4B001|26/9/2024|SA|1|03|D0013313
54540-4B001|26/9/2024|SA|1|03|D0013313
54410-3F601|26/9/2024|SA|3|03|D0013313
54420-3F601|26/9/2024|SA|3|03|D0013313
41610-2E005-K|26/9/2024|SA|10|01|D0013315
41610-2E005|26/9/2024|SA|5|01|D0013315
22100-26100-SEO|26/9/2024|SA|2|01|D0013316
25380-1C360-A|26/9/2024|SA|2|01|D0013317
26320-3C100|26/9/2024|SA|3|01|D0013317
54410-3F601|26/9/2024|SA|2|03|D0013318
54420-3F601|26/9/2024|SA|2|03|D0013318
22441-37110|26/9/2024|SA|20|03|D0013318
51750-FD000-KP|26/9/2024|SA|6|01|D0013319
21811-4A200-SE|26/9/2024|SA|8|06|D0013320
0B37C-10602A|27/9/2024|SA|24|03|D0013321
21421-35011|27/9/2024|SA|15|03|D0013321
0K30E-10602|27/9/2024|SA|24|03|D0013321
22144-39001|27/9/2024|SA|15|03|D0013321
27501-23B70|27/9/2024|SA|2|03|D0013321
23060-26985|27/9/2024|SA|6|03|D0013321
39180-22060-K|27/9/2024|SA|4|03|D0013321
0K201-11312.|27/9/2024|SA|12|06|D0013322
20910-23C21-SE|27/9/2024|SA|4|06|D0013322
27501-23B70-SE|27/9/2024|SA|5|06|D0013322
3PK675-MITSU|27/9/2024|SA|8|06|D0013322
4PK850-MIT|27/9/2024|SA|8|06|D0013322
4PK885|27/9/2024|SA|6|06|D0013322
KITGTZ020|27/9/2024|SA|3|06|D0013322
24431-26000|27/9/2024|SA|6|06|D0013323
31113-07000-SE|27/9/2024|SA|8|06|D0013323
31911-2D000|27/9/2024|SA|6|06|D0013324
54610-2B000|27/9/2024|SA|4|06|D0013324
23510-23700|26/9/2024|SA|2|03|D0013312
54584-2E000|26/9/2024|SA|20|03|D0013312
54551-1D000-PMC|26/9/2024|SA|10|03|D0013312
24321-26020|26/9/2024|SA|10|03|D0013312
24321-25000|26/9/2024|SA|2|03|D0013312
24312-3C100|26/9/2024|SA|2|03|D0013312
22100-26100|26/9/2024|SA|1|03|D0013312
41421-28000-SEC|26/9/2024|SA|4|03|D0013312
97730-FD100-PMC|26/9/2024|SA|2|03|D0013312
22443-38010|26/9/2024|SA|20|03|D0013312
22441-23800-PMC|26/9/2024|SA|20|03|D0013312
21352-3C500|26/9/2024|SA|10|03|D0013312
43119-28020|26/9/2024|SA|100|03|D0013312
97133-2D200|26/9/2024|SA|10|03|D0013312
0K72A-34830|26/9/2024|SA|10|03|D0013312
57321-29100|26/9/2024|SA|20|03|D0013312
0B37C-10602A|26/9/2024|SA|50|03|D0013312
224002X001-K|27/9/2024|SA|1|06|D0013325
25380-FD000-PMC|27/9/2024|SA|1|06|D0013325
0K72A-32270A|26/9/2024|SA|4|03|D0013314
93810-3K000|26/9/2024|SA|2|03|D0013314
39220-3C100|26/9/2024|SA|2|03|D0013314
0K50F-18840|26/9/2024|SA|2|03|D0013314
25460-23000|26/9/2024|SA|10|03|D0013314
22211-3C811|26/9/2024|SA|12|03|D0013314
0K65D-12111|26/9/2024|SA|8|03|D0013314
22211-42220|26/9/2024|SA|12|03|D0013314
22212-33010|26/9/2024|SA|12|03|D0013314
22212-42220|26/9/2024|SA|12|03|D0013314
22212-02500|26/9/2024|SA|12|03|D0013314
35150-33010|26/9/2024|SA|2|03|D0013314
39220-38030|26/9/2024|SA|10|03|D0013314
0K3Y-11XBX|26/9/2024|SA|3|03|D0013314
22211-02200|26/9/2024|SA|12|03|D0013314
54830-07000|27/9/2024|SA|6|06|D0013327
54840-07000|27/9/2024|SA|6|06|D0013327
54840-07000-KP|27/9/2024|SA|3|06|D0013327
58305-1CA00|27/9/2024|SA|2|06|D0013328
KITCADEH1KOREA|27/9/2024|SA|1|06|D0013326
21421-33114|27/9/2024|SA|1|06|D0013329
22311-2CAC0/AD0|27/9/2024|SA|1|01|D0013331
22211-3C811-SEO|27/9/2024|SA|6|01|D0013331
22212-3C100-SEO|27/9/2024|SA|6|01|D0013331
23060-02592|27/9/2024|SA|1|01|D0013331
23060-02502-K|27/9/2024|SA|1|01|D0013331
22212-37201-SEO|27/9/2024|SA|12|01|D0013331
23510-23700-SEO|27/9/2024|SA|1|01|D0013331
20910-23C21-SE|27/9/2024|SA|1|01|D0013331
KITTUC020|27/9/2024|SA|2|01|D0013331
24255-23800-SE|27/9/2024|SA|1|01|D0013331
KITCORRH1-SEONG|27/9/2024|SA|1|06|D0013332
23110-4X000-SEO|27/9/2024|SA|1|01|D0013333
0K30E-18140|27/9/2024|SA|5|01|D0013333
57700-1C000|27/9/2024|SA|1|03|D0013334
24321-37100|27/9/2024|SA|2|06|D0013335
24431-37100-SE|27/9/2024|SA|2|06|D0013335
24432-37000-SE|27/9/2024|SA|2|06|D0013335
25100-3E001|27/9/2024|SA|1|06|D0013335
28113-3K200|27/9/2024|SA|3|06|D0013335
58305-1CA00|27/9/2024|SA|1|06|D0013335
93810-3K000|27/9/2024|SA|1|06|D0013335
21830-3K800|27/9/2024|SA|1|03|D0013336
21930-3K800|27/9/2024|SA|1|03|D0013336
24321-26020|27/9/2024|SA|2|03|D0013336
49130-4A000|27/9/2024|SA|1|03|D0013336
24312-2X000-BA|27/9/2024|SA|2|03|D0013336
21421-35011|27/9/2024|SA|5|03|D0013336
01358-27165|27/9/2024|SA|2|03|D0013336
97133-2D200|27/9/2024|SA|3|03|D0013336
28113-2D000|27/9/2024|SA|3|03|D0013336
28113-32510|27/9/2024|SA|1|03|D0013336
